reportts,acnum,pos,egtm
2019-01-20 22:57:42,VQ-BGU,1,39.56025469453448
2019-02-21 11:21:29,VQ-BGU,1,24.063394265193494
2019-07-14 17:07:10,VQ-BGU,1,24.063394265193494
2019-03-17 06:58:10,VQ-BGU,1,25.752218361238874
2019-08-13 04:21:51,VQ-BGU,1,35.12772166811226
2019-01-15 17:56:51,VQ-BGU,1,26.08045470210584
2019-06-10 22:56:21,VQ-BGU,1,26.08045470210584
2019-06-29 12:45:21,VQ-BGU,1,26.08045470210584
2019-05-14 18:54:51,VQ-BGU,1,27.69358244998682
2019-01-12 20:44:29,VQ-BGU,1,28.631820466133775
2019-05-23 14:46:19,VQ-BGU,1,28.631820466133775
2019-06-23 18:53:27,VQ-BGU,1,28.631820466133775
2019-03-13 11:37:06,VQ-BGU,1,27.11942498171493
2019-08-16 12:49:42,VQ-BGU,1,28.48331507884302
2019-06-08 01:56:48,VQ-BGU,1,28.48331507884302
2019-07-21 14:10:37,VQ-BGU,1,29.264725513948576
2019-02-26 04:42:58,VQ-BGU,1,29.264725513948576
2019-05-18 09:17:48,VQ-BGU,1,32.52038508394446
2019-03-28 06:28:23,VQ-BGU,1,28.728879812261084
2019-04-16 10:00:59,VQ-BGU,1,38.13127626704886
2019-01-04 15:40:47,VQ-BGU,1,25.191135389353406
2019-05-17 20:05:40,VQ-BGU,1,42.69983330349294
2019-01-28 11:57:00,VQ-BGU,1,34.198157400072375
2019-03-16 07:51:33,VQ-BGU,1,34.198157400072375
2019-04-11 01:16:20,VQ-BGU,1,33.43995819919786
2019-04-04 13:33:03,VQ-BGU,1,30.606156335592573
2019-05-24 18:58:16,VQ-BGU,1,33.43995819919786
2019-04-03 20:09:35,VQ-BGU,1,32.451131977845876
2019-03-10 22:21:06,VQ-BGU,1,32.451131977845876
2019-06-24 09:04:21,VQ-BGU,1,26.555923836131626
2019-05-03 20:37:18,VQ-BGU,1,26.555923836131626
2019-04-08 09:57:31,VQ-BGU,1,27.250805177751772
2019-03-21 11:12:19,VQ-BGU,1,31.507813840712288
2019-01-20 05:16:36,VQ-BGU,1,31.507813840712288
2019-05-04 01:41:29,VQ-BGU,1,36.51081561995193
2019-02-01 22:34:05,VQ-BGU,1,28.03297969261905
2019-05-16 07:09:33,VQ-BGU,1,33.900954369962335
2019-03-20 09:00:21,VQ-BGU,1,33.900954369962335
2019-01-13 16:58:10,VQ-BGU,1,36.03716307711716
2019-02-19 22:35:16,VQ-BGU,1,38.58266804036566
2019-01-16 10:57:30,VQ-BGU,1,36.03716307711716
2019-05-18 13:46:25,VQ-BGU,1,27.385254237333186
2019-08-08 13:55:28,VQ-BGU,1,27.385254237333186
2019-02-06 08:06:36,VQ-BGU,1,28.336872701580035
2019-08-10 03:42:25,VQ-BGU,1,29.591649809628848
2019-04-19 01:40:23,VQ-BGU,1,28.336872701580035
2019-08-06 03:32:32,VQ-BGU,1,29.591649809628848
2019-03-13 22:12:17,VQ-BGU,1,32.676080966280665
2019-02-14 16:30:05,VQ-BGU,1,32.676080966280665
2019-05-06 04:46:22,VQ-BGU,1,32.305852466843476
2019-03-20 16:16:30,VQ-BGU,1,30.11212190331264
2019-08-21 09:16:37,VQ-BGU,1,32.305852466843476
2019-03-03 11:29:45,VQ-BGU,1,29.584878653415103
2019-05-23 11:07:47,VQ-BGU,1,29.584878653415103
2019-06-16 14:21:47,VQ-BGU,1,29.584878653415103
2018-12-27 03:36:03,VQ-BGU,1,40.62310376250207
2019-01-30 08:35:11,VQ-BGU,1,40.62310376250207
2019-02-03 11:48:57,VQ-BGU,1,30.90965656734153
2019-06-18 21:26:56,VQ-BGU,1,27.277939797832005
2019-05-26 03:47:11,VQ-BGU,1,26.097814068720936
2019-06-23 09:27:01,VQ-BGU,1,26.194264840483697
2019-07-28 09:46:31,VQ-BGU,1,25.69903540657964
2019-06-01 09:19:01,VQ-BGU,1,26.194264840483697
2019-04-17 14:44:48,VQ-BGU,1,26.818525575003264
2019-05-28 09:06:46,VQ-BGU,1,27.583628705801516
2019-08-23 14:45:19,VQ-BGU,1,27.720784965693383
2019-04-10 15:28:05,VQ-BGU,1,27.583628705801516
2019-07-23 14:31:21,VQ-BGU,1,28.166149770722086
2019-02-26 22:54:07,VQ-BGU,1,24.018494797671394
2019-08-16 21:21:24,VQ-BGU,1,33.68179726396954
2019-01-07 19:14:37,VQ-BGU,1,39.22247804454537
2019-01-17 06:16:28,VQ-BGU,1,39.22247804454537
2019-07-14 03:46:15,VQ-BGU,1,36.84946074460163
2019-01-14 16:54:33,VQ-BGU,1,36.84946074460163
2018-12-28 20:02:32,VQ-BGU,1,36.84946074460163
2019-04-30 17:26:55,VQ-BGU,1,28.41538111028086
2019-03-25 11:54:10,VQ-BGU,1,27.80223265794598
2019-07-16 19:01:45,VQ-BGU,1,28.41538111028086
2019-03-09 07:55:21,VQ-BGU,1,34.49738634838809
2019-01-21 07:57:26,VQ-BGU,1,34.49738634838809
2019-07-02 03:46:44,VQ-BGU,1,27.123019397524786
2019-05-12 18:51:59,VQ-BGU,1,27.123019397524786
2019-01-19 17:04:09,VQ-BGU,1,39.14621072230045
2019-01-02 09:45:54,VQ-BGU,1,39.14621072230045
2019-07-08 18:56:49,VQ-BGU,1,24.14970847507209
2019-06-07 01:42:23,VQ-BGU,2,31.376465948346834
2019-06-21 07:39:46,VQ-BGU,2,31.376465948346834
2019-03-14 23:44:02,VQ-BGU,2,32.06600285056291
2019-03-14 06:18:02,VQ-BGU,2,32.06600285056291
2019-06-19 18:29:05,VQ-BGU,2,27.719687450054124
2019-06-25 18:21:12,VQ-BGU,2,27.719687450054124
2019-02-22 23:51:21,VQ-BGU,2,31.11110705605708
2019-01-18 11:57:43,VQ-BGU,2,31.11110705605708
2019-07-06 17:09:17,VQ-BGU,2,31.11110705605708
2019-02-16 17:04:06,VQ-BGU,2,29.380885171302964
2019-04-02 09:45:09,VQ-BGU,2,35.41712666599952
2019-01-05 01:06:24,VQ-BGU,2,36.667670909866445
2019-01-11 01:27:02,VQ-BGU,2,39.9859336244275
2019-01-24 16:31:32,VQ-BGU,2,36.667670909866445
2019-07-22 12:42:52,VQ-BGU,2,38.94121154379576
2019-01-18 07:53:04,VQ-BGU,2,38.94121154379576
2018-12-25 20:49:27,VQ-BGU,2,38.94121154379576
2019-05-14 14:51:16,VQ-BGU,2,27.79450575406645
2019-05-23 04:09:58,VQ-BGU,2,27.79450575406645
2019-04-08 23:44:04,VQ-BGU,2,32.12042325304759
2019-02-11 16:58:19,VQ-BGU,2,33.78706539181337
2019-02-17 17:03:48,VQ-BGU,2,34.26996173412698
2019-01-09 13:25:46,VQ-BGU,2,33.78706539181337
2019-08-26 12:17:13,VQ-BGU,2,28.518916645166996
2019-06-04 03:50:47,VQ-BGU,2,28.518916645166996
2019-02-02 10:16:40,VQ-BGU,2,30.389288278592517
2019-03-31 01:53:53,VQ-BGU,2,30.389288278592517
2019-08-05 07:13:08,VQ-BGU,2,24.226902997199147
2019-08-26 07:16:24,VQ-BGU,2,24.226902997199147
2019-03-30 11:58:36,VQ-BGU,2,28.171352879258166
2019-05-01 09:03:48,VQ-BGU,2,30.98301682039721
2019-04-01 09:15:40,VQ-BGU,2,33.23150921007809
2019-03-01 23:02:39,VQ-BGU,2,33.23150921007809
2019-06-13 01:45:38,VQ-BGU,2,37.20000187657331
2019-02-12 04:57:30,VQ-BGU,2,26.273114977075807
2019-06-21 15:12:10,VQ-BGU,2,27.732670069565103
2019-05-01 18:58:16,VQ-BGU,2,26.273114977075807
2019-08-23 22:45:15,VQ-BGU,2,27.732670069565103
2019-02-28 23:32:53,VQ-BGU,2,24.281513247568114
2019-08-17 16:01:30,VQ-BGU,2,24.566572123743555
2019-05-09 14:20:36,VQ-BGU,2,24.566572123743555
2019-01-07 01:18:12,VQ-BGU,2,31.376945382184886
2019-01-22 12:15:25,VQ-BGU,2,31.376945382184886
2019-08-22 09:17:29,VQ-BGU,2,25.925007227203764
2019-04-24 07:03:38,VQ-BGU,2,25.925007227203764
2019-03-13 07:34:24,VQ-BGU,2,28.526786200549054
2019-03-31 20:01:27,VQ-BGU,2,28.526786200549054
2019-05-22 03:48:57,VQ-BGU,2,28.526786200549054
2019-01-19 07:57:47,VQ-BGU,2,26.56353592924677
2019-05-14 07:28:12,VQ-BGU,2,26.56353592924677
2019-07-21 18:31:39,VQ-BGU,2,26.56353592924677
2019-04-06 20:34:06,VQ-BGU,2,28.581977443285496
2018-12-28 01:55:57,VQ-BGU,2,29.51054452304632
2019-03-31 14:14:26,VQ-BGU,2,29.51054452304632
2019-07-29 22:19:01,VQ-BGU,2,26.47247249890063
2019-04-19 10:01:39,VQ-BGU,2,26.47247249890063
2019-02-13 08:26:11,VQ-BGU,2,26.47247249890063
2019-08-27 13:44:40,VQ-BGU,2,30.917276711703835
2019-03-13 16:06:44,VQ-BGU,2,30.917276711703835
2019-01-04 20:04:15,VQ-BGU,2,30.917276711703835
2019-08-05 15:16:56,VQ-BGU,2,26.2126496225641
2019-06-20 13:56:04,VQ-BGU,2,26.2126496225641
2019-03-06 07:55:19,VQ-BGU,2,26.2126496225641
2019-08-15 15:26:08,VQ-BGU,2,22.350063864887744
2019-08-12 14:17:32,VQ-BGU,2,14.20484361926836
2019-04-15 13:53:20,VQ-BGU,2,22.350063864887744
2019-01-11 11:26:49,VQ-BGU,2,28.41215235363933
2019-03-08 11:53:59,VQ-BGU,2,28.41215235363933
2019-07-09 09:11:57,VQ-BGU,2,28.41215235363933
2019-03-22 16:08:32,VQ-BGU,2,29.401157953647555
2019-04-04 01:17:14,VQ-BGU,2,30.71359060471127
2019-01-02 20:10:43,VQ-BGU,2,40.444332103145456
2019-01-20 22:57:42,VQ-BGU,2,40.444332103145456
2019-02-21 11:21:29,VQ-BGU,2,35.62741001187433
2019-07-14 17:07:10,VQ-BGU,2,34.590580091777895
2019-03-17 06:58:10,VQ-BGU,2,24.357294120033316
2019-08-13 04:21:51,VQ-BGU,2,34.590580091777895
2019-01-15 17:56:51,VQ-BGU,2,25.89030057811263
2019-06-10 22:56:21,VQ-BGU,2,25.89030057811263
2019-06-29 12:45:21,VQ-BGU,2,25.89030057811263
2019-05-14 18:54:51,VQ-BGU,2,27.255023936960924
2019-01-12 20:44:29,VQ-BGU,2,27.255023936960924
2019-05-23 14:46:19,VQ-BGU,2,26.735526866971554
2019-06-23 18:53:27,VQ-BGU,2,26.735526866971554
2019-03-13 11:37:06,VQ-BGU,2,24.937913689978473
2019-08-16 12:49:42,VQ-BGU,2,28.970991540744194
2019-06-08 01:56:48,VQ-BGU,2,24.937913689978473
2019-07-21 14:10:37,VQ-BGU,2,28.970991540744194
2019-02-26 04:42:58,VQ-BGU,2,28.44709928577612
2019-05-18 09:17:48,VQ-BGU,2,30.6080106445649
2019-03-28 06:28:23,VQ-BGU,2,31.0685069323886
2019-04-16 10:00:59,VQ-BGU,2,36.31961621161585
2019-01-04 15:40:47,VQ-BGU,2,31.0685069323886
2019-05-17 20:05:40,VQ-BGU,2,36.4384619579406
2019-01-28 11:57:00,VQ-BGU,2,31.870894239719007
2019-03-16 07:51:33,VQ-BGU,2,31.870894239719007
2019-04-11 01:16:20,VQ-BGU,2,30.662473185510663
2019-04-04 13:33:03,VQ-BGU,2,30.265695504872497
2019-05-24 18:58:16,VQ-BGU,2,30.630859158631694
2019-04-03 20:09:35,VQ-BGU,2,30.630859158631694
2019-03-10 22:21:06,VQ-BGU,2,30.630859158631694
2019-06-24 09:04:21,VQ-BGU,2,27.343705113749934
2019-05-03 20:37:18,VQ-BGU,2,27.343705113749934
2019-04-08 09:57:31,VQ-BGU,2,32.88595549761922
2019-03-21 11:12:19,VQ-BGU,2,35.61732809207879
2019-01-20 05:16:36,VQ-BGU,2,35.61732809207879
2019-05-04 01:41:29,VQ-BGU,2,36.51662750255031
2019-02-01 22:34:05,VQ-BGU,2,30.55969421892661
2019-05-16 07:09:33,VQ-BGU,2,36.51662750255031
2019-03-20 09:00:21,VQ-BGU,2,34.04338822535914
2019-01-13 16:58:10,VQ-BGU,2,35.29208423958187
2019-02-19 22:35:16,VQ-BGU,2,35.29208423958187
2019-01-16 10:57:30,VQ-BGU,2,35.29208423958187
2019-05-18 13:46:25,VQ-BGU,2,26.60154097716392
2019-08-08 13:55:28,VQ-BGU,2,26.60154097716392
2019-02-06 08:06:36,VQ-BGU,2,21.594766417408664
2019-08-10 03:42:25,VQ-BGU,2,32.205045196550344
2019-04-19 01:40:23,VQ-BGU,2,22.143037133687017
2019-08-06 03:32:32,VQ-BGU,2,30.99178647859452
2019-03-13 22:12:17,VQ-BGU,2,30.99178647859452
2019-02-14 16:30:05,VQ-BGU,2,30.99178647859452
2019-05-06 04:46:22,VQ-BGU,2,32.52724107716324
2019-03-20 16:16:30,VQ-BGU,2,28.830138170785517
2019-08-21 09:16:37,VQ-BGU,2,32.471232164459934
2019-03-03 11:29:45,VQ-BGU,2,28.086345587860876
2019-05-23 11:07:47,VQ-BGU,2,28.086345587860876
2019-06-16 14:21:47,VQ-BGU,2,28.086345587860876
2018-12-27 03:36:03,VQ-BGU,2,39.395380440128065
2019-01-30 08:35:11,VQ-BGU,2,39.395380440128065
2019-02-03 11:48:57,VQ-BGU,2,36.152968543338545
2019-06-18 21:26:56,VQ-BGU,2,28.918509878989255
2019-05-26 03:47:11,VQ-BGU,2,26.957698736056983
2019-06-23 09:27:01,VQ-BGU,2,24.179759101630083
2019-07-28 09:46:31,VQ-BGU,2,24.179759101630083
2019-06-01 09:19:01,VQ-BGU,2,24.464700644949886
2019-04-17 14:44:48,VQ-BGU,2,26.65888978189733
2019-05-28 09:06:46,VQ-BGU,2,26.65888978189733
2019-08-23 14:45:19,VQ-BGU,2,26.65888978189733
2019-04-10 15:28:05,VQ-BGU,2,24.788448304543408
2019-07-23 14:31:21,VQ-BGU,2,29.74426980130025
2019-02-26 22:54:07,VQ-BGU,2,21.949976561053802
2019-08-16 21:21:24,VQ-BGU,2,32.45620143526591
2019-01-07 19:14:37,VQ-BGU,2,39.56679271497978
2019-01-17 06:16:28,VQ-BGU,2,39.56679271497978
2019-07-14 03:46:15,VQ-BGU,2,36.22236308087224
2019-01-14 16:54:33,VQ-BGU,2,36.22236308087224
2018-12-28 20:02:32,VQ-BGU,2,36.22236308087224
2019-04-30 17:26:55,VQ-BGU,2,34.03567173435633
2019-03-25 11:54:10,VQ-BGU,2,29.541314637054313
2019-07-16 19:01:45,VQ-BGU,2,34.03567173435633
2019-03-09 07:55:21,VQ-BGU,2,34.445211373483176
2019-01-21 07:57:26,VQ-BGU,2,34.445211373483176
2019-07-02 03:46:44,VQ-BGU,2,28.00415744505051
2019-05-12 18:51:59,VQ-BGU,2,28.00415744505051
2019-01-19 17:04:09,VQ-BGU,2,36.85084934717622
2019-01-02 09:45:54,VQ-BGU,2,36.85084934717622
2019-07-08 18:56:49,VQ-BGU,2,23.322543771600152
2019-05-06 14:27:41,VQ-BDU,1,27.29526709425045
2019-07-15 12:43:29,VQ-BDU,1,27.29526709425045
2019-06-22 02:57:48,VQ-BDU,1,22.425200543272013
2019-03-02 20:01:32,VQ-BDU,1,20.52211649326796
2019-07-16 13:37:45,VQ-BDU,1,15.174437214345062
2019-02-21 19:46:26,VQ-BDU,1,20.52211649326796
2019-03-20 11:12:17,VQ-BDU,1,23.47158339819316
2019-07-20 11:38:20,VQ-BDU,1,23.47158339819316
2019-05-12 09:11:37,VQ-BDU,1,26.111943923010585
2019-04-18 11:09:59,VQ-BDU,1,20.672756361457004
2019-05-26 13:45:08,VQ-BDU,1,25.031355903365238
2019-05-23 18:23:01,VQ-BDU,1,21.67891527218717
2019-05-02 14:48:55,VQ-BDU,1,21.67891527218717
2019-02-02 19:23:02,VQ-BDU,1,21.67891527218717
2019-01-08 20:10:41,VQ-BDU,1,23.053066991682954
2019-05-12 01:58:45,VQ-BDU,1,23.053066991682954
2019-02-01 01:52:35,VQ-BDU,1,23.053066991682954
2019-01-15 14:41:52,VQ-BDU,1,30.195636709752534
2019-03-12 13:28:41,VQ-BDU,1,30.195636709752534
2019-03-15 20:39:55,VQ-BDU,1,20.888321245574843
2019-03-26 02:30:06,VQ-BDU,1,20.17472395624327
2019-03-21 19:01:40,VQ-BDU,1,20.888321245574843
2019-04-30 07:14:45,VQ-BDU,1,20.17472395624327
2019-03-21 14:37:19,VQ-BDU,1,22.83852548188247
2019-02-19 20:02:30,VQ-BDU,1,22.121833774001743
2019-04-20 01:51:42,VQ-BDU,1,22.83852548188247
2019-01-31 11:41:21,VQ-BDU,1,23.488078265107106
2019-06-01 18:54:42,VQ-BDU,1,25.26224186122772
2019-05-18 13:42:55,VQ-BDU,1,23.488078265107106
2019-05-11 20:32:31,VQ-BDU,1,23.110102079907165
2019-04-16 08:12:41,VQ-BDU,1,22.071872907843044
2019-05-14 08:20:38,VQ-BDU,1,21.89958355928229
2019-02-24 20:15:47,VQ-BDU,1,22.071872907843044
2019-01-07 19:17:12,VQ-BDU,1,27.57135083917524
2019-01-29 11:24:10,VQ-BDU,1,29.370489955188987
2019-06-08 09:32:08,VQ-BDU,1,27.57135083917524
2019-07-08 22:05:14,VQ-BDU,1,22.228303511592685
2019-03-26 19:06:16,VQ-BDU,1,22.228303511592685
2019-01-29 14:37:07,VQ-BDU,1,30.05042929436695
2019-03-10 02:24:16,VQ-BDU,1,30.05042929436695
2019-06-09 02:14:39,VQ-BDU,1,30.05042929436695
2019-01-27 02:46:28,VQ-BDU,1,29.654818154279837
2019-03-03 07:32:35,VQ-BDU,1,20.509768101030886
2019-01-23 11:13:02,VQ-BDU,1,20.509768101030886
2019-06-09 14:15:22,VQ-BDU,1,22.896801710388672
2019-05-04 18:49:11,VQ-BDU,1,24.398349833880047
2019-01-31 15:03:24,VQ-BDU,1,24.398349833880047
2019-07-02 02:10:08,VQ-BDU,1,22.55969122497777
2019-05-10 09:49:44,VQ-BDU,1,20.40562273060209
2019-07-04 19:12:34,VQ-BDU,1,22.55969122497777
2019-02-05 20:45:53,VQ-BDU,1,18.993874155790536
2019-04-05 13:05:31,VQ-BDU,1,23.094516935730326
2019-07-07 13:44:50,VQ-BDU,1,23.094516935730326
2019-01-25 11:13:11,VQ-BDU,1,24.737025985706396
2019-06-27 22:52:38,VQ-BDU,1,31.79099362568536
2019-01-27 14:56:53,VQ-BDU,1,31.79099362568536
2019-01-05 11:29:42,VQ-BDU,1,31.79099362568536
2019-05-02 03:44:53,VQ-BDU,1,26.837572930262922
2019-05-18 10:25:18,VQ-BDU,1,26.837572930262922
2019-02-23 14:32:37,VQ-BDU,1,26.837572930262922
2019-04-19 06:45:10,VQ-BDU,1,23.431849382875498
2019-03-15 13:59:35,VQ-BDU,1,22.417984468803297
2019-03-08 19:04:18,VQ-BDU,1,18.877220886058012
2019-02-02 12:12:43,VQ-BDU,1,14.232196822618107
2019-06-26 14:03:56,VQ-BDU,1,14.232196822618107
2019-05-10 14:19:52,VQ-BDU,1,22.89766672694759
2019-01-16 11:09:50,VQ-BDU,1,22.89766672694759
2019-06-17 01:57:42,VQ-BDU,1,24.48262756482154
2019-03-27 19:19:07,VQ-BDU,1,24.48262756482154
2019-01-04 10:17:56,VQ-BDU,1,32.05534142118972
2019-01-09 11:17:45,VQ-BDU,1,32.05534142118972
2019-04-04 22:41:07,VQ-BDU,1,28.57047605653429
2019-01-12 21:05:17,VQ-BDU,1,24.76765586798456
2019-02-10 19:01:57,VQ-BDU,1,27.325426193896647
2019-05-04 11:07:42,VQ-BDU,1,24.76765586798456
2019-02-09 10:39:58,VQ-BDU,1,25.888215041543845
2019-02-01 17:48:27,VQ-BDU,1,24.675078147700333
2019-06-18 09:11:43,VQ-BDU,1,23.403519189944063
2019-06-05 09:52:37,VQ-BDU,1,23.403519189944063
2019-01-11 12:57:22,VQ-BDU,1,30.02896925576465
2019-03-09 19:09:29,VQ-BDU,1,30.02896925576465
2019-03-29 16:01:00,VQ-BDU,1,21.72905240145701
2019-07-18 14:30:53,VQ-BDU,1,21.19959184831646
2019-02-22 11:21:40,VQ-BDU,1,21.19959184831646
2019-01-17 20:55:45,VQ-BDU,1,21.19959184831646
2019-07-03 02:35:15,VQ-BDU,1,28.523568323392283
2019-01-20 14:22:49,VQ-BDU,1,21.263086436511458
2019-05-25 01:10:02,VQ-BDU,1,24.75487025073926
2019-04-28 14:18:46,VQ-BDU,1,24.75487025073926
2019-05-26 09:17:46,VQ-BDU,1,26.035891458601327
2019-02-06 20:51:18,VQ-BDU,1,26.035891458601327
2019-05-31 19:00:23,VQ-BDU,1,25.20029335291906
2019-03-19 02:14:00,VQ-BDU,1,19.852078509409466
2019-06-25 19:34:33,VQ-BDU,1,19.852078509409466
2019-02-27 13:32:01,VQ-BDU,1,19.852078509409466
2019-03-25 09:12:24,VQ-BDU,1,23.799391674725257
2019-01-27 11:40:40,VQ-BDU,1,20.128810673551243
2019-04-20 23:37:18,VQ-BDU,1,26.298074121755917
2019-06-07 18:32:55,VQ-BDU,1,20.128810673551243
2019-03-07 14:41:12,VQ-BDU,1,26.298074121755917
2019-04-27 20:25:34,VQ-BDU,1,20.545761883602154
2019-07-18 19:13:23,VQ-BDU,1,20.545761883602154
2019-07-20 18:23:23,VQ-BDU,1,20.545761883602154
2019-05-11 01:44:15,VQ-BDU,1,23.885282515641393
2019-05-13 20:26:36,VQ-BDU,1,23.885282515641393
2019-03-09 01:59:27,VQ-BDU,1,23.885282515641393
2019-04-27 01:52:30,VQ-BDU,1,25.003567673212956
2019-07-14 09:19:44,VQ-BDU,1,25.003567673212956
2019-03-12 01:58:37,VQ-BDU,1,17.69553762322289
2019-04-25 03:57:09,VQ-BDU,1,17.69553762322289
2019-05-22 20:01:19,VQ-BDU,1,25.060278073129666
2019-02-16 01:13:47,VQ-BDU,1,33.904956695556166
2019-06-06 09:36:00,VQ-BDU,1,25.060278073129666
2019-05-14 13:31:34,VQ-BDU,1,21.089867343169317
2019-06-27 09:14:47,VQ-BDU,1,21.089867343169317
2019-07-08 17:18:18,VQ-BDU,1,21.115209395669808
2019-05-24 20:00:52,VQ-BDU,1,23.419365075027372
2019-02-03 13:26:28,VQ-BDU,1,23.63781771170875
2019-06-20 18:57:15,VQ-BDU,1,28.980089722090497
2019-01-30 14:41:39,VQ-BDU,1,23.63781771170875
2019-06-26 02:20:07,VQ-BDU,1,28.980089722090497
2019-01-10 11:32:02,VQ-BDU,1,21.72143742886101
2019-03-22 01:48:13,VQ-BDU,1,18.300052004431336
2019-03-11 05:08:56,VQ-BDU,1,18.300052004431336
2019-06-07 09:07:03,VQ-BDU,1,28.097633467837568
2019-01-11 19:58:03,VQ-BDU,1,28.097633467837568
2019-07-17 18:56:10,VQ-BDU,1,32.77896652968525
2019-05-17 14:28:23,VQ-BDU,1,32.28168469536604
2019-01-23 14:24:31,VQ-BDU,1,32.28168469536604
2018-07-19 09:44:10,VQ-BDU,2,36.291184133217314
2018-11-06 01:44:23,VQ-BDU,2,33.86257411674762
2018-12-16 13:35:23,VQ-BDU,2,27.04297184081986
2019-03-16 01:07:00,VQ-BDU,2,21.750645408189314
2019-04-17 07:08:11,VQ-BDU,2,21.750645408189314
2019-01-12 07:31:31,VQ-BDU,2,21.750645408189314
2019-03-09 01:59:27,VQ-BDU,2,26.632634711188814
