reportts,acnum,pos,egtm
2019-06-27 02:40:41,VQ-BGU,1,26.77922792857143
2019-06-27 07:09:08,VQ-BGU,1,26.684842904761908
2019-06-27 12:43:14,VQ-BGU,1,26.492226071428572
2019-06-27 17:10:05,VQ-BGU,1,26.751476714285708
2019-06-27 21:38:48,VQ-BGU,1,26.752382952380945
2019-06-28 01:45:21,VQ-BGU,1,26.75548507142857
2019-06-28 13:35:30,VQ-BGU,1,26.902297476190487
2019-06-28 18:20:13,VQ-BGU,1,26.973639785714287
2019-06-29 12:45:21,VQ-BGU,1,27.093311357142866
2019-06-29 17:11:36,VQ-BGU,1,27.076654214285718
2019-06-29 21:27:05,VQ-BGU,1,27.11926138095238
2019-06-30 02:15:17,VQ-BGU,1,27.357733095238085
2019-07-01 12:45:07,VQ-BGU,1,27.37965854761904
2019-07-01 22:17:54,VQ-BGU,1,27.609701595238096
2019-07-02 03:46:44,VQ-BGU,1,27.50319195238095
2019-07-02 13:55:36,VQ-BGU,1,27.655490880952378
2019-07-03 07:16:06,VQ-BGU,1,27.20007133333333
2019-07-03 11:51:50,VQ-BGU,1,27.46369592857143
2019-07-04 12:51:38,VQ-BGU,1,27.208826904761914
2019-07-04 22:08:17,VQ-BGU,1,27.283146000000002
2019-07-05 03:17:09,VQ-BGU,1,27.33928535714285
2019-07-05 09:07:51,VQ-BGU,1,26.993634428571436
2019-07-06 12:40:04,VQ-BGU,1,26.789343880952387
2019-07-06 17:09:17,VQ-BGU,1,26.66809359523809
2019-07-06 22:15:14,VQ-BGU,1,26.58423814285714
2019-07-07 03:21:21,VQ-BGU,1,26.57397142857143
2019-07-07 09:13:05,VQ-BGU,1,26.263597523809526
2019-07-07 13:59:13,VQ-BGU,1,26.47411711904762
2019-07-07 19:02:28,VQ-BGU,1,26.325252952380946
2019-07-08 18:56:49,VQ-BGU,1,26.46881828571428
2019-07-09 01:34:01,VQ-BGU,1,26.376234166666663
2019-07-09 09:11:57,VQ-BGU,1,26.345068619047616
2019-07-09 13:42:39,VQ-BGU,1,26.64550140476189
2019-07-09 18:51:50,VQ-BGU,1,26.47288402380951
2019-07-10 01:47:13,VQ-BGU,1,26.321086523809523
2019-07-10 09:52:53,VQ-BGU,1,26.385565690476195
2019-07-10 12:42:34,VQ-BGU,1,26.690944666666663
2019-07-14 03:46:15,VQ-BGU,1,26.46397366666666
2019-07-14 12:41:29,VQ-BGU,1,26.352773857142857
2019-07-14 17:07:10,VQ-BGU,1,26.525766333333337
2019-07-15 12:22:03,VQ-BGU,1,26.78060949999999
2019-07-15 15:27:22,VQ-BGU,1,26.50801911904762
2019-07-15 18:57:39,VQ-BGU,1,26.543658595238085
2019-07-16 13:34:01,VQ-BGU,1,26.565229999999993
2019-07-16 19:01:45,VQ-BGU,1,26.479533428571425
2019-07-17 19:08:37,VQ-BGU,1,26.336944428571424
2019-07-18 13:31:58,VQ-BGU,1,26.66401764285714
2019-07-18 18:35:19,VQ-BGU,1,26.315802595238086
2019-07-19 12:45:58,VQ-BGU,1,26.444057309523807
2019-07-19 17:09:27,VQ-BGU,1,26.6126548095238
2019-07-21 09:30:14,VQ-BGU,1,26.151888642857145
2019-07-21 14:10:37,VQ-BGU,1,26.534331404761897
2019-07-21 18:31:39,VQ-BGU,1,26.52444859523809
2019-07-22 12:42:52,VQ-BGU,1,26.4677099047619
2019-07-23 14:31:21,VQ-BGU,1,26.60338697619047
2019-07-23 19:23:54,VQ-BGU,1,26.304900380952382
2019-07-24 17:22:43,VQ-BGU,1,26.684569785714288
2019-07-24 22:09:53,VQ-BGU,1,26.703086166666672
2019-07-25 03:26:53,VQ-BGU,1,26.600565976190474
2019-07-25 09:08:31,VQ-BGU,1,26.439191619047616
2019-07-25 18:30:27,VQ-BGU,1,26.463632428571422
2019-07-26 17:18:32,VQ-BGU,1,26.479408571428568
2019-07-27 11:17:11,VQ-BGU,1,26.499761952380947
2019-07-27 18:40:52,VQ-BGU,1,26.54452364285714
2019-07-28 09:46:31,VQ-BGU,1,26.340633428571422
2019-07-28 18:44:10,VQ-BGU,1,26.600731690476188
2019-07-29 22:19:01,VQ-BGU,1,26.922631000000003
2019-07-30 02:25:40,VQ-BGU,1,26.682354238095236
2019-07-30 09:06:48,VQ-BGU,1,26.443263119047618
2019-08-01 12:23:20,VQ-BGU,1,26.56498985714285
2019-08-02 12:27:51,VQ-BGU,1,26.690977761904755
2019-08-02 18:56:28,VQ-BGU,1,26.313732547619047
2019-08-03 01:49:27,VQ-BGU,1,26.433925476190474
2019-08-04 15:10:15,VQ-BGU,1,26.590807357142843
2019-08-05 07:13:08,VQ-BGU,1,26.69134397619047
2019-08-05 15:16:56,VQ-BGU,1,26.650789952380944
2019-08-06 03:32:32,VQ-BGU,1,26.510342428571427
2019-08-06 15:17:38,VQ-BGU,1,26.36155478571428
2019-08-07 01:34:02,VQ-BGU,1,26.514504547619044
2019-08-08 13:55:28,VQ-BGU,1,26.624392857142848
2019-08-10 03:42:25,VQ-BGU,1,26.33865528571428
2019-08-10 14:54:48,VQ-BGU,1,26.603856857142855
2019-08-11 01:45:34,VQ-BGU,1,26.55736271428571
2019-08-11 09:09:03,VQ-BGU,1,26.544645714285707
2019-08-12 14:17:32,VQ-BGU,1,26.61606573809523
2019-08-12 19:09:49,VQ-BGU,1,26.39902069047618
2019-08-13 04:21:51,VQ-BGU,1,26.313409047619047
2019-08-13 17:15:04,VQ-BGU,1,26.567837047619037
2019-08-14 13:44:39,VQ-BGU,1,26.601054309523796
2019-08-15 15:26:08,VQ-BGU,1,26.32908533333333
2019-08-16 12:49:42,VQ-BGU,1,26.378004690476192
2019-08-16 21:21:24,VQ-BGU,1,26.801696690476202
2019-08-17 01:15:26,VQ-BGU,1,26.76780533333334
2019-08-17 03:50:54,VQ-BGU,1,26.493106285714283
2019-08-17 07:10:04,VQ-BGU,1,26.678831499999998
2019-08-17 16:01:30,VQ-BGU,1,26.63458416666666
2019-08-18 14:47:11,VQ-BGU,1,26.579408190476183
2019-08-20 12:09:23,VQ-BGU,1,26.59601095238095
2019-08-20 15:20:05,VQ-BGU,1,26.734650357142858
2019-08-20 22:10:41,VQ-BGU,1,26.78021257142858
2019-08-21 03:23:56,VQ-BGU,1,26.956413285714284
2019-08-21 09:16:37,VQ-BGU,1,26.98824059523809
2019-08-21 22:03:20,VQ-BGU,1,26.785925761904753
2019-08-22 03:44:49,VQ-BGU,1,26.760431642857142
2019-08-22 09:17:29,VQ-BGU,1,26.93716552380952
2019-08-22 19:53:42,VQ-BGU,1,26.903362261904768
2019-08-23 02:29:50,VQ-BGU,1,26.782037833333344
2019-08-23 14:45:19,VQ-BGU,1,26.86165142857142
2019-08-23 22:45:15,VQ-BGU,1,26.80770192857144
2019-08-24 02:19:03,VQ-BGU,1,26.977181476190477
2019-08-24 06:04:20,VQ-BGU,1,27.1250519047619
2019-08-24 15:33:03,VQ-BGU,1,27.045299642857138
2019-08-24 22:15:29,VQ-BGU,1,27.083956880952368
2019-08-25 04:58:12,VQ-BGU,1,26.884353928571436
2019-08-25 15:36:12,VQ-BGU,1,26.751651547619048
2019-08-26 03:54:00,VQ-BGU,1,26.79400023809524
2019-08-26 07:16:24,VQ-BGU,1,27.045121523809513
2019-08-26 12:17:13,VQ-BGU,1,26.919864119047624
2019-08-27 01:46:57,VQ-BGU,1,26.859094023809533
2019-08-27 13:44:40,VQ-BGU,1,26.907153785714286
2019-08-28 12:34:04,VQ-BGU,1,26.73930490476191
2019-06-15 18:32:40,VQ-BGU,2,25.717615392857123
2019-06-16 14:21:47,VQ-BGU,2,25.968334738095223
2019-06-16 19:05:18,VQ-BGU,2,25.741275583333323
2019-06-17 03:53:17,VQ-BGU,2,25.691617190476173
2019-06-17 12:46:58,VQ-BGU,2,25.72409621428571
2019-06-17 17:08:05,VQ-BGU,2,26.057900821428547
2019-06-18 07:07:24,VQ-BGU,2,26.00385298809523
2019-06-18 12:46:13,VQ-BGU,2,25.793384023809512
2019-06-18 17:13:18,VQ-BGU,2,26.0734234285714
2019-06-18 21:26:56,VQ-BGU,2,26.18898633333332
2019-06-19 09:29:06,VQ-BGU,2,26.205925273809513
2019-06-19 13:45:38,VQ-BGU,2,26.50098173809525
2019-06-19 18:29:05,VQ-BGU,2,26.15059153246752
2019-06-20 09:22:01,VQ-BGU,2,26.02873428246751
2019-06-20 13:56:04,VQ-BGU,2,26.202046047619056
2019-06-20 18:47:31,VQ-BGU,2,26.13412595238094
2019-06-20 21:46:39,VQ-BGU,2,26.48451279761905
2019-06-21 07:39:46,VQ-BGU,2,26.708423071428584
2019-06-21 11:51:54,VQ-BGU,2,26.592952583333343
2019-06-21 15:12:10,VQ-BGU,2,26.901335630952413
2019-06-21 18:55:33,VQ-BGU,2,26.70221538302277
2019-06-22 01:51:26,VQ-BGU,2,26.72887441666667
2019-06-22 09:14:55,VQ-BGU,2,26.475612535714276
2019-06-22 13:44:12,VQ-BGU,2,26.480987833333334
2019-06-22 23:06:43,VQ-BGU,2,26.375502773809508
2019-06-23 02:40:48,VQ-BGU,2,26.313085226190488
2019-06-23 09:27:01,VQ-BGU,2,26.11206869913418
2019-06-23 14:06:45,VQ-BGU,2,26.21249158333334
2019-06-23 18:53:27,VQ-BGU,2,26.092039453754577
2019-06-24 01:42:59,VQ-BGU,2,25.843806730269716
2019-06-24 09:04:21,VQ-BGU,2,25.678508008657996
2019-06-24 18:38:41,VQ-BGU,2,25.719337333333314
2019-06-25 01:31:03,VQ-BGU,2,25.774957178571412
2019-06-25 13:35:02,VQ-BGU,2,25.858077892857132
2019-06-25 18:21:12,VQ-BGU,2,25.731948083333307
2019-06-26 12:45:57,VQ-BGU,2,25.802277761904765
2019-06-27 02:40:41,VQ-BGU,2,26.01587278571427
2019-06-27 07:09:08,VQ-BGU,2,25.998684619047605
2019-06-27 12:43:14,VQ-BGU,2,25.908154952380922
2019-06-27 17:10:05,VQ-BGU,2,26.125273327380942
2019-06-27 21:38:48,VQ-BGU,2,26.11161730952379
2019-06-28 01:45:21,VQ-BGU,2,26.116852672619043
2019-06-28 13:35:30,VQ-BGU,2,26.057398922619033
2019-06-28 18:20:13,VQ-BGU,2,25.87172188095236
2019-06-29 12:45:21,VQ-BGU,2,26.112374541666647
2019-06-29 17:11:36,VQ-BGU,2,25.868638249999993
2019-06-29 21:27:05,VQ-BGU,2,26.15101217857141
2019-06-30 02:15:17,VQ-BGU,2,26.023290464285687
2019-07-01 12:45:07,VQ-BGU,2,25.748659809523797
2019-07-01 22:17:54,VQ-BGU,2,25.932519476190468
2019-07-02 03:46:44,VQ-BGU,2,25.994186642857127
2019-07-02 13:55:36,VQ-BGU,2,26.012691773809507
2019-07-03 07:16:06,VQ-BGU,2,25.772630845238087
2019-07-03 11:51:50,VQ-BGU,2,26.013708642857132
2019-07-04 12:51:38,VQ-BGU,2,25.78906113095236
2019-07-04 22:08:17,VQ-BGU,2,26.07696072023808
2019-07-05 03:17:09,VQ-BGU,2,25.99725134523809
2019-07-05 09:07:51,VQ-BGU,2,25.733440023809493
2019-07-06 12:40:04,VQ-BGU,2,25.706142904761872
2019-07-06 17:09:17,VQ-BGU,2,25.8924613095238
2019-07-06 22:15:14,VQ-BGU,2,26.10857435714284
2019-07-07 03:21:21,VQ-BGU,2,25.90849677380952
2019-07-07 09:13:05,VQ-BGU,2,25.70534179761902
2019-07-07 13:59:13,VQ-BGU,2,25.89614107142857
2019-07-07 19:02:28,VQ-BGU,2,25.728492857142836
2019-07-08 18:56:49,VQ-BGU,2,25.821492499999987
2019-07-09 01:34:01,VQ-BGU,2,25.90945570238093
2019-07-09 09:11:57,VQ-BGU,2,25.981954749999986
2019-07-09 13:42:39,VQ-BGU,2,26.089030107142843
2019-07-09 18:51:50,VQ-BGU,2,26.1051917142857
2019-07-10 01:47:13,VQ-BGU,2,25.87433158333331
2019-07-10 09:52:53,VQ-BGU,2,26.105617535714256
2019-07-10 12:42:34,VQ-BGU,2,26.292548261904734
2019-07-14 03:46:15,VQ-BGU,2,25.913896035714266
2019-07-14 12:41:29,VQ-BGU,2,26.011910285714272
2019-07-14 17:07:10,VQ-BGU,2,26.045258333333337
2019-07-15 12:22:03,VQ-BGU,2,26.278866595238064
2019-07-15 15:27:22,VQ-BGU,2,26.039415345238073
2019-07-15 18:57:39,VQ-BGU,2,25.8779407738095
2019-07-16 13:34:01,VQ-BGU,2,26.181260529761893
2019-07-16 19:01:45,VQ-BGU,2,26.111010892857145
2019-07-17 19:08:37,VQ-BGU,2,25.99535313095235
2019-07-18 13:31:58,VQ-BGU,2,26.252002428571405
2019-07-18 18:35:19,VQ-BGU,2,25.974910404761882
2019-07-19 12:45:58,VQ-BGU,2,25.887520880952348
2019-07-19 17:09:27,VQ-BGU,2,26.238073208333304
2019-07-21 09:30:14,VQ-BGU,2,25.869300142857117
2019-07-21 14:10:37,VQ-BGU,2,26.008285059523793
2019-07-21 18:31:39,VQ-BGU,2,25.976134249999987
2019-07-22 12:42:52,VQ-BGU,2,25.952708607142846
2019-07-23 14:31:21,VQ-BGU,2,26.200007333333314
2019-07-23 19:23:54,VQ-BGU,2,25.9514921785714
2019-07-24 17:22:43,VQ-BGU,2,26.08081827380953
2019-07-24 22:09:53,VQ-BGU,2,26.20275227380952
2019-07-25 03:26:53,VQ-BGU,2,26.27204766666666
2019-07-25 09:08:31,VQ-BGU,2,26.017705952380926
2019-07-25 18:30:27,VQ-BGU,2,25.99055180952378
2019-07-26 17:18:32,VQ-BGU,2,26.112073238095235
2019-07-27 11:17:11,VQ-BGU,2,26.012976142857138
2019-07-27 18:40:52,VQ-BGU,2,25.934071714285707
2019-07-28 09:46:31,VQ-BGU,2,25.92923835714284
2019-07-28 18:44:10,VQ-BGU,2,25.964719547619033
2019-07-29 22:19:01,VQ-BGU,2,26.443047011904742
2019-07-30 02:25:40,VQ-BGU,2,26.38550232142854
2019-07-30 09:06:48,VQ-BGU,2,26.297033261904733
2019-08-01 12:23:20,VQ-BGU,2,26.36186911904761
2019-08-02 12:27:51,VQ-BGU,2,26.608900619047596
2019-08-02 18:56:28,VQ-BGU,2,26.420855476190468
2019-08-03 01:49:27,VQ-BGU,2,26.170027964285694
2019-08-04 15:10:15,VQ-BGU,2,26.374228797619036
2019-08-05 07:13:08,VQ-BGU,2,26.570220738095212
2019-08-05 15:16:56,VQ-BGU,2,26.521207660714254
2019-08-06 03:32:32,VQ-BGU,2,26.13561073809522
2019-08-06 15:17:38,VQ-BGU,2,26.091841642857126
2019-08-07 01:34:02,VQ-BGU,2,26.271884595238074
2019-08-08 13:55:28,VQ-BGU,2,26.2197429642857
2019-08-10 03:42:25,VQ-BGU,2,26.477760494047597
2019-08-10 14:54:48,VQ-BGU,2,26.462922053571415
2019-08-11 01:45:34,VQ-BGU,2,26.127168869047605
2019-08-11 09:09:03,VQ-BGU,2,26.422332928571414
2019-08-12 14:17:32,VQ-BGU,2,26.471229398809513
2019-08-12 19:09:49,VQ-BGU,2,26.157652214285694
2019-08-13 04:21:51,VQ-BGU,2,26.100163309523797
2019-08-13 17:15:04,VQ-BGU,2,26.390229440476183
2019-08-14 13:44:39,VQ-BGU,2,26.46724409523808
2019-08-15 15:26:08,VQ-BGU,2,26.121718023809503
2019-08-16 12:49:42,VQ-BGU,2,26.27508038095238
2019-08-16 21:21:24,VQ-BGU,2,26.67980440476188
2019-08-17 01:15:26,VQ-BGU,2,26.606796220238067
2019-08-17 03:50:54,VQ-BGU,2,26.328229547619046
2019-08-17 07:10:04,VQ-BGU,2,26.611374077380923
2019-08-17 16:01:30,VQ-BGU,2,26.45984699999998
2019-08-18 14:47:11,VQ-BGU,2,26.436993255952363
2019-08-20 12:09:23,VQ-BGU,2,26.371665874999998
2019-08-20 15:20:05,VQ-BGU,2,26.217996047619035
2019-08-20 22:10:41,VQ-BGU,2,26.429146214285694
2019-08-21 03:23:56,VQ-BGU,2,26.57461241071427
2019-08-21 09:16:37,VQ-BGU,2,26.345086976190483
2019-08-21 22:03:20,VQ-BGU,2,26.37932736904761
2019-08-22 03:44:49,VQ-BGU,2,26.123840428571402
2019-08-22 09:17:29,VQ-BGU,2,26.450975178571422
2019-08-22 19:53:42,VQ-BGU,2,26.363372059523805
2019-08-23 02:29:50,VQ-BGU,2,26.078715226190432
2019-08-23 14:45:19,VQ-BGU,2,26.486560702380938
2019-08-23 22:45:15,VQ-BGU,2,26.559272452380934
2019-08-24 02:19:03,VQ-BGU,2,26.500557154761868
2019-08-24 06:04:20,VQ-BGU,2,26.558820559523788
2019-08-24 15:33:03,VQ-BGU,2,26.27636042857142
2019-08-24 22:15:29,VQ-BGU,2,26.39070510714285
2019-08-25 04:58:12,VQ-BGU,2,26.209543023809502
2019-08-25 15:36:12,VQ-BGU,2,26.126565678571406
2019-08-26 03:54:00,VQ-BGU,2,26.610542095238074
2019-08-26 07:16:24,VQ-BGU,2,26.443620833333302
2019-08-26 12:17:13,VQ-BGU,2,26.29102067857143
2019-08-27 01:46:57,VQ-BGU,2,26.437345440476175
2019-08-27 13:44:40,VQ-BGU,2,26.39049329761904
2019-08-28 12:34:04,VQ-BGU,2,26.519918178571412
2019-06-03 13:41:56,VQ-BDU,1,24.170847663461544
2019-06-04 02:50:23,VQ-BDU,1,24.10307071428572
2019-06-04 07:10:39,VQ-BDU,1,24.193925496794876
2019-06-05 09:52:37,VQ-BDU,1,24.21824264285715
2019-06-05 13:59:11,VQ-BDU,1,24.253170092032974
2019-06-05 18:52:45,VQ-BDU,1,24.251289877747254
2019-06-06 01:50:10,VQ-BDU,1,24.18533083012821
2019-06-06 09:36:00,VQ-BDU,1,24.120418330128196
2019-06-06 14:01:36,VQ-BDU,1,24.28156799679487
2019-06-06 18:39:20,VQ-BDU,1,24.223795330128205
2019-06-07 01:39:27,VQ-BDU,1,24.18605335393771
2019-06-07 09:07:03,VQ-BDU,1,24.296455101190485
2019-06-07 18:32:55,VQ-BDU,1,24.23516629166668
2019-06-08 01:51:31,VQ-BDU,1,24.188033791666665
2019-06-08 09:32:08,VQ-BDU,1,24.129656000000008
2019-06-08 14:06:07,VQ-BDU,1,24.139373833333345
2019-06-08 19:07:59,VQ-BDU,1,24.03204900000001
2019-06-09 02:14:39,VQ-BDU,1,23.946111000000002
2019-06-09 09:38:59,VQ-BDU,1,23.850077500000012
2019-06-09 14:15:22,VQ-BDU,1,23.896810000000013
2019-06-09 19:10:35,VQ-BDU,1,23.867307714285726
2019-06-10 15:07:05,VQ-BDU,1,23.904616666666676
2019-06-10 19:27:04,VQ-BDU,1,23.816458547619064
2019-06-11 02:15:16,VQ-BDU,1,23.81867400000001
2019-06-11 09:32:10,VQ-BDU,1,23.832122000000012
2019-06-11 14:03:12,VQ-BDU,1,24.08971579166668
2019-06-12 00:13:47,VQ-BDU,1,24.383901595238093
2019-06-12 03:46:54,VQ-BDU,1,24.541245999999997
2019-06-12 09:06:55,VQ-BDU,1,24.556813904761906
2019-06-12 13:43:14,VQ-BDU,1,24.77149509523808
2019-06-13 09:05:29,VQ-BDU,1,24.816286499999993
2019-06-13 13:36:57,VQ-BDU,1,24.731540571428564
2019-06-13 18:52:51,VQ-BDU,1,24.524500238095232
2019-06-14 01:38:01,VQ-BDU,1,24.426807830128205
2019-06-14 09:23:45,VQ-BDU,1,24.243059949175827
2019-06-15 13:56:47,VQ-BDU,1,24.28962054441392
2019-06-15 19:02:55,VQ-BDU,1,24.14711416346155
2019-06-16 09:10:16,VQ-BDU,1,24.01197953846154
2019-06-16 14:07:00,VQ-BDU,1,24.025579166666667
2019-06-16 19:08:34,VQ-BDU,1,23.968276000000007
2019-06-17 01:57:42,VQ-BDU,1,23.942851
2019-06-17 18:59:25,VQ-BDU,1,23.801499833333338
2019-06-18 01:51:08,VQ-BDU,1,23.77977483333334
2019-06-18 09:11:43,VQ-BDU,1,23.722950000000004
2019-06-18 13:51:19,VQ-BDU,1,23.749174166666677
2019-06-18 18:52:08,VQ-BDU,1,23.684528547619056
2019-06-19 09:17:44,VQ-BDU,1,23.625654642857153
2019-06-19 13:52:36,VQ-BDU,1,23.588117918470424
2019-06-20 04:04:08,VQ-BDU,1,23.550530742063494
2019-06-20 07:32:07,VQ-BDU,1,23.55017402958153
2019-06-20 11:11:57,VQ-BDU,1,23.537938231962492
2019-06-20 15:06:31,VQ-BDU,1,23.4982573430736
2019-06-20 18:57:15,VQ-BDU,1,23.408008547619055
2019-06-21 09:37:08,VQ-BDU,1,23.139134611111114
2019-06-21 13:58:13,VQ-BDU,1,23.185208611111115
2019-06-22 02:57:48,VQ-BDU,1,23.087478500000007
2019-06-22 12:45:42,VQ-BDU,1,23.09295583333334
2019-06-23 09:06:52,VQ-BDU,1,22.9480136111111
2019-06-23 13:47:41,VQ-BDU,1,22.91722611111111
2019-06-23 19:30:10,VQ-BDU,1,22.79076666666666
2019-06-24 09:58:58,VQ-BDU,1,22.555894666666653
2019-06-24 14:56:53,VQ-BDU,1,22.501168333333325
2019-06-24 19:24:33,VQ-BDU,1,22.32808133333333
2019-06-25 09:20:29,VQ-BDU,1,22.389165833333337
2019-06-25 19:34:33,VQ-BDU,1,22.25883050000001
2019-06-26 02:20:07,VQ-BDU,1,22.21439164285714
2019-06-26 09:48:18,VQ-BDU,1,22.112553642857144
2019-06-26 14:03:56,VQ-BDU,1,22.130668642857145
2019-06-26 18:39:57,VQ-BDU,1,22.144741166666677
2019-06-27 09:14:47,VQ-BDU,1,22.151384976190485
2019-06-27 13:35:56,VQ-BDU,1,22.07756983333333
2019-06-27 22:52:38,VQ-BDU,1,22.053401976190486
2019-06-28 02:39:04,VQ-BDU,1,22.286227499999992
2019-06-28 14:08:48,VQ-BDU,1,22.45160499999999
2019-06-28 18:49:19,VQ-BDU,1,22.516044999999995
2019-06-29 02:02:57,VQ-BDU,1,22.533799999999996
2019-06-29 18:25:27,VQ-BDU,1,22.478112166666662
2019-06-30 22:46:35,VQ-BDU,1,22.391910000000003
2019-07-01 02:16:13,VQ-BDU,1,22.510975833333323
2019-07-01 09:07:13,VQ-BDU,1,22.61951666666666
2019-07-01 13:40:55,VQ-BDU,1,22.666049166666653
2019-07-01 19:05:16,VQ-BDU,1,22.76486
2019-07-02 02:10:08,VQ-BDU,1,22.696485833333327
2019-07-02 14:34:17,VQ-BDU,1,22.636782499999992
2019-07-02 17:37:56,VQ-BDU,1,22.76219499999999
2019-07-02 21:13:21,VQ-BDU,1,22.77524333333333
2019-07-03 02:35:15,VQ-BDU,1,22.898087499999992
2019-07-03 09:19:53,VQ-BDU,1,22.83676999999999
2019-07-04 09:11:56,VQ-BDU,1,22.74983333333333
2019-07-04 14:04:24,VQ-BDU,1,22.82094249999999
2019-07-04 19:12:34,VQ-BDU,1,22.74587166666666
2019-07-05 02:06:07,VQ-BDU,1,22.567336666666655
2019-07-05 09:28:20,VQ-BDU,1,22.458761333333328
2019-07-05 14:30:46,VQ-BDU,1,22.543824166666653
2019-07-05 20:38:56,VQ-BDU,1,22.54391083333332
2019-07-06 01:47:03,VQ-BDU,1,22.477695833333325
2019-07-06 09:03:27,VQ-BDU,1,22.404692166666663
2019-07-06 13:43:09,VQ-BDU,1,22.48745666666665
2019-07-07 09:11:44,VQ-BDU,1,22.34720916666666
2019-07-07 13:44:50,VQ-BDU,1,22.40351499999999
2019-07-08 17:18:18,VQ-BDU,1,22.431219166666654
2019-07-08 22:05:14,VQ-BDU,1,22.519949166666656
2019-07-09 01:06:23,VQ-BDU,1,22.672714166666655
2019-07-09 07:11:19,VQ-BDU,1,22.771274999999996
2019-07-09 14:18:52,VQ-BDU,1,22.83489833333333
2019-07-09 22:24:02,VQ-BDU,1,23.07789916666666
2019-07-10 03:12:56,VQ-BDU,1,23.237591569264072
2019-07-10 09:10:12,VQ-BDU,1,23.355211569264064
2019-07-14 09:19:44,VQ-BDU,1,23.346468513708505
2019-07-14 13:40:09,VQ-BDU,1,23.42573037878788
2019-07-14 18:29:31,VQ-BDU,1,23.44904888095238
2019-07-15 01:30:45,VQ-BDU,1,23.3221185
2019-07-15 12:43:29,VQ-BDU,1,23.157297666666672
2019-07-15 17:22:35,VQ-BDU,1,23.125121666666672
2019-07-16 13:37:45,VQ-BDU,1,23.221925833333334
2019-07-16 18:48:17,VQ-BDU,1,23.30761073593073
2019-07-17 18:56:10,VQ-BDU,1,23.28962866666667
2019-07-18 01:55:48,VQ-BDU,1,23.240713
2019-07-18 10:12:30,VQ-BDU,1,23.22524413492063
2019-07-18 14:30:53,VQ-BDU,1,23.181209999999997
2019-07-18 19:13:23,VQ-BDU,1,23.083697166666667
2019-07-19 14:33:49,VQ-BDU,1,23.152885277777777
2019-07-19 19:17:30,VQ-BDU,1,23.042475999999997
2019-07-20 11:38:20,VQ-BDU,1,23.00074916666667
2019-07-20 18:23:23,VQ-BDU,1,22.94625666666666
2019-07-22 15:04:10,VQ-BDU,1,22.981746666666663
2019-07-22 17:38:27,VQ-BDU,1,23.116362499999994
2019-07-22 22:08:16,VQ-BDU,1,23.308543462121207
2019-07-23 03:29:34,VQ-BDU,1,23.4140516089466
2019-04-18 17:13:05,VQ-BDU,2,15.954774166666663
2019-04-19 06:45:10,VQ-BDU,2,15.866968333333334
2019-04-20 01:51:42,VQ-BDU,2,15.920240833333336
2019-04-20 07:12:31,VQ-BDU,2,15.885082499999996
2019-04-20 13:34:05,VQ-BDU,2,15.946540000000004
2019-04-20 23:37:18,VQ-BDU,2,15.973295000000002
2019-04-21 05:03:18,VQ-BDU,2,16.227912500000006
2019-04-21 10:29:27,VQ-BDU,2,15.983315833333327
