reportts,acnum,pos,egtm
2019-07-07 13:44:50,VQ-BDU,1,32.14687128089717
2019-07-08 17:18:18,VQ-BDU,1,29.801523813120397
2019-07-08 22:05:14,VQ-BDU,1,30.169944834253926
2019-07-09 01:06:23,VQ-BDU,1,30.169944834253926
2019-07-09 07:11:19,VQ-BDU,1,30.169944834253926
2019-07-09 14:18:52,VQ-BDU,1,30.636717100939094
2019-07-09 22:24:02,VQ-BDU,1,29.475619567630673
2019-07-10 03:12:56,VQ-BDU,1,30.636717100939094
2019-07-10 09:10:12,VQ-BDU,1,29.475619567630673
2019-07-14 09:19:44,VQ-BDU,1,19.70971746103585
2019-07-14 13:40:09,VQ-BDU,1,15.845426375296583
2019-07-14 18:29:31,VQ-BDU,1,8.563194739163194
2019-07-15 01:30:45,VQ-BDU,1,8.563194739163194
2019-07-15 12:43:29,VQ-BDU,1,11.46950438658584
2019-07-15 17:22:35,VQ-BDU,1,16.97794829119384
2019-07-16 13:37:45,VQ-BDU,1,16.97794829119384
2019-07-16 18:48:17,VQ-BDU,1,15.652395919357943
2019-07-17 18:56:10,VQ-BDU,1,4.281845635980957
2019-07-18 01:55:48,VQ-BDU,1,11.908624615573657
2019-07-18 10:12:30,VQ-BDU,1,11.908624615573657
2019-07-18 14:30:53,VQ-BDU,1,11.908624615573657
2019-07-18 19:13:23,VQ-BDU,1,22.030854041839675
2019-07-19 14:33:49,VQ-BDU,1,13.124587527168728
2019-07-19 19:17:30,VQ-BDU,1,13.124587527168728
2019-07-20 11:38:20,VQ-BDU,1,13.124587527168728
2019-07-20 18:23:23,VQ-BDU,1,17.23611738661252
2019-07-22 15:04:10,VQ-BDU,1,19.35800870033991
2019-07-22 17:38:27,VQ-BDU,1,18.0146856515439
2019-07-22 22:08:16,VQ-BDU,1,18.0146856515439
2019-07-23 03:29:34,VQ-BDU,1,15.413249069266655
2019-04-18 17:13:05,VQ-BDU,2,10.524086925439065
2019-04-19 06:45:10,VQ-BDU,2,10.524086925439065
2019-04-20 01:51:42,VQ-BDU,2,10.239865116961369
2019-04-20 07:12:31,VQ-BDU,2,10.239865116961369
2019-04-20 13:34:05,VQ-BDU,2,10.239865116961369
2019-04-20 23:37:18,VQ-BDU,2,11.745877708831244
2019-04-21 05:03:18,VQ-BDU,2,11.848830584329903
