reportts,acnum,pos,egtm
2019-07-10 01:47:13,VQ-BGU,1,20.33186328872148
2019-07-10 09:52:53,VQ-BGU,1,21.773292775013573
2019-07-10 12:42:34,VQ-BGU,1,21.4039173506946
2019-07-14 03:46:15,VQ-BGU,1,20.688486889381238
2019-07-14 12:41:29,VQ-BGU,1,20.768637214397245
2019-07-14 17:07:10,VQ-BGU,1,20.39943750586704
2019-07-15 12:22:03,VQ-BGU,1,18.898880629583203
2019-07-15 15:27:22,VQ-BGU,1,24.169834364602195
2019-07-15 18:57:39,VQ-BGU,1,22.733237170649545
2019-07-16 13:34:01,VQ-BGU,1,17.74392317940277
2019-07-16 19:01:45,VQ-BGU,1,20.172705879645235
2019-07-17 19:08:37,VQ-BGU,1,19.60055672495602
2019-07-18 13:31:58,VQ-BGU,1,19.11892757458844
2019-07-18 18:35:19,VQ-BGU,1,18.81033823762212
2019-07-19 12:45:58,VQ-BGU,1,19.806978152056075
2019-07-19 17:09:27,VQ-BGU,1,18.774826611338
2019-07-21 09:30:14,VQ-BGU,1,17.734718320758873
2019-07-21 14:10:37,VQ-BGU,1,19.628134293168756
2019-07-21 18:31:39,VQ-BGU,1,19.22106335717828
2019-07-22 12:42:52,VQ-BGU,1,19.357265947072932
2019-07-23 14:31:21,VQ-BGU,1,21.546667194493637
2019-07-23 19:23:54,VQ-BGU,1,17.665702335379876
2019-07-24 17:22:43,VQ-BGU,1,19.285518817896218
2019-07-24 22:09:53,VQ-BGU,1,18.165365898058553
2019-07-25 03:26:53,VQ-BGU,1,18.241467683754934
2019-07-25 09:08:31,VQ-BGU,1,17.288598290488608
2019-07-25 18:30:27,VQ-BGU,1,17.635997701091526
2019-07-26 17:18:32,VQ-BGU,1,18.103174647128867
2019-07-27 11:17:11,VQ-BGU,1,18.73613391662269
2019-07-27 18:40:52,VQ-BGU,1,16.835861424484875
2019-07-28 09:46:31,VQ-BGU,1,18.764838252376506
2019-07-28 18:44:10,VQ-BGU,1,17.997504587691367
2019-07-29 22:19:01,VQ-BGU,1,18.0380685057128
2019-07-30 02:25:40,VQ-BGU,1,19.019221862069912
2019-07-30 09:06:48,VQ-BGU,1,17.206397905469032
2019-08-01 12:23:20,VQ-BGU,1,18.591163610411286
2019-08-02 12:27:51,VQ-BGU,1,17.667652710373716
2019-08-02 18:56:28,VQ-BGU,1,17.664932655517816
2019-08-03 01:49:27,VQ-BGU,1,16.24157799579976
2019-08-04 15:10:15,VQ-BGU,1,16.644683958415015
2019-08-05 07:13:08,VQ-BGU,1,14.568335001927153
2019-08-05 15:16:56,VQ-BGU,1,17.344787819928058
2019-08-06 03:32:32,VQ-BGU,1,15.253466389947363
2019-08-06 15:17:38,VQ-BGU,1,14.483827897468387
2019-08-07 01:34:02,VQ-BGU,1,16.205368561374712
2019-08-08 13:55:28,VQ-BGU,1,13.93195318272717
2019-08-10 03:42:25,VQ-BGU,1,14.499977328591086
2019-08-10 14:54:48,VQ-BGU,1,17.401909921089356
2019-08-11 01:45:34,VQ-BGU,1,15.603916826809012
2019-08-11 09:09:03,VQ-BGU,1,14.4962252772481
2019-08-12 14:17:32,VQ-BGU,1,16.382533568573393
2019-08-12 19:09:49,VQ-BGU,1,14.476995006826257
2019-08-13 04:21:51,VQ-BGU,1,14.205670759656954
2019-08-13 17:15:04,VQ-BGU,1,15.763793291833878
2019-08-14 13:44:39,VQ-BGU,1,14.877955031772103
2019-08-15 15:26:08,VQ-BGU,1,13.234631682331155
2019-08-16 12:49:42,VQ-BGU,1,14.981101356322199
2019-08-16 21:21:24,VQ-BGU,1,15.221833939868503
2019-08-17 01:15:26,VQ-BGU,1,15.857072938993326
2019-08-17 03:50:54,VQ-BGU,1,13.520007174181018
2019-08-17 07:10:04,VQ-BGU,1,15.308677056664436
2019-08-17 16:01:30,VQ-BGU,1,15.639531203779086
2019-08-18 14:47:11,VQ-BGU,1,14.470862247455983
2019-08-20 12:09:23,VQ-BGU,1,14.595036056345464
2019-08-20 15:20:05,VQ-BGU,1,13.96111291736105
2019-08-20 22:10:41,VQ-BGU,1,13.430720838352187
2019-08-21 03:23:56,VQ-BGU,1,13.1878251917841
2019-08-21 09:16:37,VQ-BGU,1,12.393327926052336
2019-08-21 22:03:20,VQ-BGU,1,13.530991541908577
2019-08-22 03:44:49,VQ-BGU,1,13.165002493795328
2019-08-22 09:17:29,VQ-BGU,1,12.898551936053366
2019-08-22 19:53:42,VQ-BGU,1,12.214936280957431
2019-08-23 02:29:50,VQ-BGU,1,11.816762806576293
2019-08-23 14:45:19,VQ-BGU,1,14.973538753929347
2019-08-23 22:45:15,VQ-BGU,1,12.023628285322161
2019-08-24 02:19:03,VQ-BGU,1,14.02687303421041
2019-08-24 06:04:20,VQ-BGU,1,13.60159672565834
2019-08-24 15:33:03,VQ-BGU,1,14.247684078212444
2019-08-24 22:15:29,VQ-BGU,1,13.916800784517648
2019-08-25 04:58:12,VQ-BGU,1,14.237484828852558
2019-08-25 15:36:12,VQ-BGU,1,15.46553270047491
2019-08-26 03:54:00,VQ-BGU,1,12.096685991495065
2019-08-26 07:16:24,VQ-BGU,1,15.15579966380119
2019-08-26 12:17:13,VQ-BGU,1,13.391920037913309
2019-08-27 01:46:57,VQ-BGU,1,14.575147885820627
2019-08-27 13:44:40,VQ-BGU,1,13.595432477759715
2019-08-28 12:34:04,VQ-BGU,1,12.309123948401265
2019-06-15 18:32:40,VQ-BGU,2,24.240077330143095
2019-06-16 14:21:47,VQ-BGU,2,25.291264717786248
2019-06-16 19:05:18,VQ-BGU,2,24.036612425024288
2019-06-17 03:53:17,VQ-BGU,2,25.036540103238792
2019-06-17 12:46:58,VQ-BGU,2,24.579122777390495
2019-06-17 17:08:05,VQ-BGU,2,25.276609642541302
2019-06-18 07:07:24,VQ-BGU,2,25.983208967137926
2019-06-18 12:46:13,VQ-BGU,2,25.853539382725927
2019-06-18 17:13:18,VQ-BGU,2,25.39122298919088
2019-06-18 21:26:56,VQ-BGU,2,26.452624023939734
2019-06-19 09:29:06,VQ-BGU,2,25.619972850193818
2019-06-19 13:45:38,VQ-BGU,2,25.055524751204132
2019-06-19 18:29:05,VQ-BGU,2,24.63341539378493
2019-06-20 09:22:01,VQ-BGU,2,24.41093619601932
2019-06-20 13:56:04,VQ-BGU,2,25.804592951899394
2019-06-20 18:47:31,VQ-BGU,2,25.21553118224577
2019-06-20 21:46:39,VQ-BGU,2,25.971589732037984
2019-06-21 07:39:46,VQ-BGU,2,24.792229307300857
2019-06-21 11:51:54,VQ-BGU,2,24.806432541159893
2019-06-21 15:12:10,VQ-BGU,2,25.632160739235502
2019-06-21 18:55:33,VQ-BGU,2,24.344741592130276
2019-06-22 01:51:26,VQ-BGU,2,24.72731107841551
2019-06-22 09:14:55,VQ-BGU,2,23.198688566114583
2019-06-22 13:44:12,VQ-BGU,2,25.060547385036642
2019-06-22 23:06:43,VQ-BGU,2,25.012404031705785
2019-06-23 02:40:48,VQ-BGU,2,25.367759304945054
2019-06-23 09:27:01,VQ-BGU,2,24.030335167201116
2019-06-23 14:06:45,VQ-BGU,2,24.844036227195772
2019-06-23 18:53:27,VQ-BGU,2,24.517791764627077
2019-06-24 01:42:59,VQ-BGU,2,23.864841335434022
2019-06-24 09:04:21,VQ-BGU,2,24.458919689206112
2019-06-24 18:38:41,VQ-BGU,2,23.420150803359206
2019-06-25 01:31:03,VQ-BGU,2,24.48152408662375
2019-06-25 13:35:02,VQ-BGU,2,24.993227071905153
2019-06-25 18:21:12,VQ-BGU,2,23.5469026960819
2019-06-26 12:45:57,VQ-BGU,2,23.59643157377417
2019-06-27 02:40:41,VQ-BGU,2,23.57501567925587
2019-06-27 07:09:08,VQ-BGU,2,24.13873738794146
2019-06-27 12:43:14,VQ-BGU,2,23.592835172772567
2019-06-27 17:10:05,VQ-BGU,2,23.555079739091838
2019-06-27 21:38:48,VQ-BGU,2,23.170990715754073
2019-06-28 01:45:21,VQ-BGU,2,23.01205130832318
2019-06-28 13:35:30,VQ-BGU,2,23.09319372604145
2019-06-28 18:20:13,VQ-BGU,2,23.424861129602277
2019-06-29 12:45:21,VQ-BGU,2,23.28974286016873
2019-06-29 17:11:36,VQ-BGU,2,23.33253903223516
2019-06-29 21:27:05,VQ-BGU,2,22.558315732700493
2019-06-30 02:15:17,VQ-BGU,2,23.84121377180952
2019-07-01 12:45:07,VQ-BGU,2,22.61746990308444
2019-07-01 22:17:54,VQ-BGU,2,22.932242981974298
2019-07-02 03:46:44,VQ-BGU,2,23.445424497822444
2019-07-02 13:55:36,VQ-BGU,2,22.72512164807094
2019-07-03 07:16:06,VQ-BGU,2,22.372284515881574
2019-07-03 11:51:50,VQ-BGU,2,23.99799107058675
2019-07-04 12:51:38,VQ-BGU,2,21.839489722129485
2019-07-04 22:08:17,VQ-BGU,2,23.314672465348053
2019-07-05 03:17:09,VQ-BGU,2,23.632831863242046
2019-07-05 09:07:51,VQ-BGU,2,22.883881244517198
2019-07-06 12:40:04,VQ-BGU,2,21.880532489282984
2019-07-06 17:09:17,VQ-BGU,2,22.722970325617126
2019-07-06 22:15:14,VQ-BGU,2,22.260057342042728
2019-07-07 03:21:21,VQ-BGU,2,22.471715105658063
2019-07-07 09:13:05,VQ-BGU,2,20.863791878846854
2019-07-07 13:59:13,VQ-BGU,2,22.827458523994636
2019-07-07 19:02:28,VQ-BGU,2,21.911698505427864
2019-07-08 18:56:49,VQ-BGU,2,21.93137659850248
2019-07-09 01:34:01,VQ-BGU,2,21.85791384499265
2019-07-09 09:11:57,VQ-BGU,2,21.581161245098002
2019-07-09 13:42:39,VQ-BGU,2,22.36006988596327
2019-07-09 18:51:50,VQ-BGU,2,21.714326350529888
2019-07-10 01:47:13,VQ-BGU,2,21.114828370886897
2019-07-10 09:52:53,VQ-BGU,2,21.847392501394893
2019-07-10 12:42:34,VQ-BGU,2,22.173108049323304
2019-07-14 03:46:15,VQ-BGU,2,20.7854552086813
2019-07-14 12:41:29,VQ-BGU,2,21.05617320967221
2019-07-14 17:07:10,VQ-BGU,2,21.48361571120472
2019-07-15 12:22:03,VQ-BGU,2,22.203957941414558
2019-07-15 15:27:22,VQ-BGU,2,22.592889331207118
2019-07-15 18:57:39,VQ-BGU,2,21.135719131500366
2019-07-16 13:34:01,VQ-BGU,2,19.398041364506952
2019-07-16 19:01:45,VQ-BGU,2,20.706787444085023
2019-07-17 19:08:37,VQ-BGU,2,20.841757260082147
2019-07-18 13:31:58,VQ-BGU,2,20.66454950519008
2019-07-18 18:35:19,VQ-BGU,2,20.05015353325436
2019-07-19 12:45:58,VQ-BGU,2,19.863584410375495
2019-07-19 17:09:27,VQ-BGU,2,20.365423691477787
2019-07-21 09:30:14,VQ-BGU,2,20.16799181127999
2019-07-21 14:10:37,VQ-BGU,2,18.77086167457682
2019-07-21 18:31:39,VQ-BGU,2,19.690887713716705
2019-07-22 12:42:52,VQ-BGU,2,20.024341205858832
2019-07-23 14:31:21,VQ-BGU,2,21.023111001327607
2019-07-23 19:23:54,VQ-BGU,2,19.79717856293027
2019-07-24 17:22:43,VQ-BGU,2,20.876211206036032
2019-07-24 22:09:53,VQ-BGU,2,20.295428101518667
2019-07-25 03:26:53,VQ-BGU,2,20.748593857535013
2019-07-25 09:08:31,VQ-BGU,2,19.880493369689304
2019-07-25 18:30:27,VQ-BGU,2,19.744076942883737
2019-07-26 17:18:32,VQ-BGU,2,20.552812911148976
2019-07-27 11:17:11,VQ-BGU,2,19.856445389864916
2019-07-27 18:40:52,VQ-BGU,2,18.661880408157202
2019-07-28 09:46:31,VQ-BGU,2,19.19356573348898
2019-07-28 18:44:10,VQ-BGU,2,19.39647394637842
2019-07-29 22:19:01,VQ-BGU,2,20.797775671678494
2019-07-30 02:25:40,VQ-BGU,2,20.401485373394053
2019-07-30 09:06:48,VQ-BGU,2,19.78229439755313
2019-08-01 12:23:20,VQ-BGU,2,19.62735261777641
2019-08-02 12:27:51,VQ-BGU,2,19.86758769669774
2019-08-02 18:56:28,VQ-BGU,2,20.032107950701686
2019-08-03 01:49:27,VQ-BGU,2,19.66052148277879
2019-08-04 15:10:15,VQ-BGU,2,22.010759561707744
2019-08-05 07:13:08,VQ-BGU,2,18.126967525071365
2019-08-05 15:16:56,VQ-BGU,2,19.01460318613522
2019-08-06 03:32:32,VQ-BGU,2,17.42840356867589
2019-08-06 15:17:38,VQ-BGU,2,18.009718440568776
2019-08-07 01:34:02,VQ-BGU,2,17.831539924385964
2019-08-08 13:55:28,VQ-BGU,2,17.532462116532514
2019-08-10 03:42:25,VQ-BGU,2,17.50375920547441
2019-08-10 14:54:48,VQ-BGU,2,18.132333704599972
2019-08-11 01:45:34,VQ-BGU,2,16.555774889146647
2019-08-11 09:09:03,VQ-BGU,2,17.059318631079037
2019-08-12 14:17:32,VQ-BGU,2,17.860699360083117
2019-08-12 19:09:49,VQ-BGU,2,16.079259135427236
2019-08-13 04:21:51,VQ-BGU,2,15.968755438078091
2019-08-13 17:15:04,VQ-BGU,2,17.152968030983715
2019-08-14 13:44:39,VQ-BGU,2,17.742744415107097
2019-08-15 15:26:08,VQ-BGU,2,17.356100861272125
2019-08-16 12:49:42,VQ-BGU,2,16.96383508195936
2019-08-16 21:21:24,VQ-BGU,2,17.695176060929583
2019-08-17 01:15:26,VQ-BGU,2,18.31555114473315
2019-08-17 03:50:54,VQ-BGU,2,16.873490422350528
2019-08-17 07:10:04,VQ-BGU,2,16.98352837051644
2019-08-17 16:01:30,VQ-BGU,2,16.838808934384105
2019-08-18 14:47:11,VQ-BGU,2,17.4628253869098
2019-08-20 12:09:23,VQ-BGU,2,17.52664643590566
2019-08-20 15:20:05,VQ-BGU,2,17.463634804727775
2019-08-20 22:10:41,VQ-BGU,2,16.673831295231764
2019-08-21 03:23:56,VQ-BGU,2,17.45236344799457
2019-08-21 09:16:37,VQ-BGU,2,16.550137521164572
2019-08-21 22:03:20,VQ-BGU,2,16.999080921878146
2019-08-22 03:44:49,VQ-BGU,2,16.5189521779198
2019-08-22 09:17:29,VQ-BGU,2,17.398981454551603
2019-08-22 19:53:42,VQ-BGU,2,16.41700889863165
2019-08-23 02:29:50,VQ-BGU,2,17.113643470980918
2019-08-23 14:45:19,VQ-BGU,2,17.11884166862052
2019-08-23 22:45:15,VQ-BGU,2,16.65664431883357
2019-08-24 02:19:03,VQ-BGU,2,18.481559756944677
2019-08-24 06:04:20,VQ-BGU,2,17.448863655079492
2019-08-24 15:33:03,VQ-BGU,2,16.464520363659545
2019-08-24 22:15:29,VQ-BGU,2,16.09996898976692
2019-08-25 04:58:12,VQ-BGU,2,16.855716676580073
2019-08-25 15:36:12,VQ-BGU,2,16.692159697369874
2019-08-26 03:54:00,VQ-BGU,2,17.661006301954046
2019-08-26 07:16:24,VQ-BGU,2,18.22561449797027
2019-08-26 12:17:13,VQ-BGU,2,16.7377260261012
2019-08-27 01:46:57,VQ-BGU,2,17.050184656489023
2019-08-27 13:44:40,VQ-BGU,2,16.375652310745323
2019-08-28 12:34:04,VQ-BGU,2,16.779910127244193
2019-06-03 13:41:56,VQ-BDU,1,23.844598492415173
2019-06-04 02:50:23,VQ-BDU,1,22.382773314447135
2019-06-04 07:10:39,VQ-BDU,1,24.27010404947798
2019-06-05 09:52:37,VQ-BDU,1,21.135293883759445
2019-06-05 13:59:11,VQ-BDU,1,25.149282098052396
2019-06-05 18:52:45,VQ-BDU,1,22.615780872693946
2019-06-06 01:50:10,VQ-BDU,1,22.851011540685477
2019-06-06 09:36:00,VQ-BDU,1,23.503644527479608
2019-06-06 14:01:36,VQ-BDU,1,22.01960497600568
2019-06-06 18:39:20,VQ-BDU,1,24.103344497569722
2019-06-07 01:39:27,VQ-BDU,1,22.456890732776287
2019-06-07 09:07:03,VQ-BDU,1,22.784591715872622
2019-06-07 18:32:55,VQ-BDU,1,23.572710673081033
2019-06-08 01:51:31,VQ-BDU,1,23.318530255470947
2019-06-08 09:32:08,VQ-BDU,1,24.811771589043587
2019-06-08 14:06:07,VQ-BDU,1,25.04218666750718
2019-06-08 19:07:59,VQ-BDU,1,22.500273177065964
2019-06-09 02:14:39,VQ-BDU,1,23.495662266129045
2019-06-09 09:38:59,VQ-BDU,1,25.45853481231086
2019-06-09 14:15:22,VQ-BDU,1,24.717321271708414
2019-06-09 19:10:35,VQ-BDU,1,23.174815220387472
2019-06-10 15:07:05,VQ-BDU,1,23.245914878360267
2019-06-10 19:27:04,VQ-BDU,1,22.991283201200574
2019-06-11 02:15:16,VQ-BDU,1,22.45028506003763
2019-06-11 09:32:10,VQ-BDU,1,24.158648506607236
2019-06-11 14:03:12,VQ-BDU,1,24.95039256355706
2019-06-12 00:13:47,VQ-BDU,1,22.55154948213614
2019-06-12 03:46:54,VQ-BDU,1,26.442056590720384
2019-06-12 09:06:55,VQ-BDU,1,23.997108053809228
2019-06-12 13:43:14,VQ-BDU,1,25.222591642639784
2019-06-13 09:05:29,VQ-BDU,1,23.126869914810086
2019-06-13 13:36:57,VQ-BDU,1,23.91399418061299
2019-06-13 18:52:51,VQ-BDU,1,22.707940435680413
2019-06-14 01:38:01,VQ-BDU,1,23.834107489809014
2019-06-14 09:23:45,VQ-BDU,1,21.465350897677226
2019-06-15 13:56:47,VQ-BDU,1,21.722266003202023
2019-06-15 19:02:55,VQ-BDU,1,20.978184902422342
2019-06-16 09:10:16,VQ-BDU,1,21.460325996061812
2019-06-16 14:07:00,VQ-BDU,1,22.891834411806457
2019-06-16 19:08:34,VQ-BDU,1,21.468216553455207
2019-06-17 01:57:42,VQ-BDU,1,21.06259018426303
2019-06-17 18:59:25,VQ-BDU,1,20.944886039436696
2019-06-18 01:51:08,VQ-BDU,1,21.158070725410084
2019-06-18 09:11:43,VQ-BDU,1,21.002867962514543
2019-06-18 13:51:19,VQ-BDU,1,23.635471968499687
2019-06-18 18:52:08,VQ-BDU,1,20.417347701999788
2019-06-19 09:17:44,VQ-BDU,1,20.935832446268478
2019-06-19 13:52:36,VQ-BDU,1,21.65865821221233
2019-06-20 04:04:08,VQ-BDU,1,20.08551291534407
2019-06-20 07:32:07,VQ-BDU,1,21.03398486272613
2019-06-20 11:11:57,VQ-BDU,1,23.424540007101243
2019-06-20 15:06:31,VQ-BDU,1,23.02674917413728
2019-06-20 18:57:15,VQ-BDU,1,21.585299340698413
2019-06-21 09:37:08,VQ-BDU,1,21.230945886283735
2019-06-21 13:58:13,VQ-BDU,1,22.523925334589734
2019-06-22 02:57:48,VQ-BDU,1,22.696995767607532
2019-06-22 12:45:42,VQ-BDU,1,21.748430548755863
2019-06-23 09:06:52,VQ-BDU,1,20.09664767036581
2019-06-23 13:47:41,VQ-BDU,1,21.285311515679552
2019-06-23 19:30:10,VQ-BDU,1,19.5877434492605
2019-06-24 09:58:58,VQ-BDU,1,19.694631159558668
2019-06-24 14:56:53,VQ-BDU,1,20.60323195585181
2019-06-24 19:24:33,VQ-BDU,1,20.094865743896847
2019-06-25 09:20:29,VQ-BDU,1,18.98860081513037
2019-06-25 19:34:33,VQ-BDU,1,20.01846098291182
2019-06-26 02:20:07,VQ-BDU,1,18.17921513597561
2019-06-26 09:48:18,VQ-BDU,1,21.045226728679737
2019-06-26 14:03:56,VQ-BDU,1,20.44563949943607
2019-06-26 18:39:57,VQ-BDU,1,17.86514128117973
2019-06-27 09:14:47,VQ-BDU,1,19.172937267502064
2019-06-27 13:35:56,VQ-BDU,1,20.35270819878194
2019-06-27 22:52:38,VQ-BDU,1,20.20204140747714
2019-06-28 02:39:04,VQ-BDU,1,20.881408741545712
2019-06-28 14:08:48,VQ-BDU,1,20.5160555991106
2019-06-28 18:49:19,VQ-BDU,1,19.049717678481528
2019-06-29 02:02:57,VQ-BDU,1,20.580617409358524
2019-06-29 18:25:27,VQ-BDU,1,19.50458601574546
2019-06-30 22:46:35,VQ-BDU,1,18.95583865541117
2019-07-01 02:16:13,VQ-BDU,1,21.114881697058777
2019-07-01 09:07:13,VQ-BDU,1,18.3687697250745
2019-07-01 13:40:55,VQ-BDU,1,21.17647205728916
2019-07-01 19:05:16,VQ-BDU,1,20.622255349708396
2019-07-02 02:10:08,VQ-BDU,1,20.24297974747914
2019-07-02 14:34:17,VQ-BDU,1,19.652148357959064
2019-07-02 17:37:56,VQ-BDU,1,19.46338608717751
2019-07-02 21:13:21,VQ-BDU,1,19.523301741223932
2019-07-03 02:35:15,VQ-BDU,1,19.90480571816154
2019-07-03 09:19:53,VQ-BDU,1,16.782581405920553
2019-07-04 09:11:56,VQ-BDU,1,19.540780200927074
2019-07-04 14:04:24,VQ-BDU,1,21.098869269340028
2019-07-04 19:12:34,VQ-BDU,1,18.55309114871477
2019-07-05 02:06:07,VQ-BDU,1,22.270157591392078
2019-07-05 09:28:20,VQ-BDU,1,21.117388969096893
2019-07-05 14:30:46,VQ-BDU,1,20.655954424417004
2019-07-05 20:38:56,VQ-BDU,1,19.891481080308566
2019-07-06 01:47:03,VQ-BDU,1,20.867293512467583
2019-07-06 09:03:27,VQ-BDU,1,18.318397708668243
2019-07-06 13:43:09,VQ-BDU,1,19.481719550329913
2019-07-07 09:11:44,VQ-BDU,1,17.569101399325675
2019-07-07 13:44:50,VQ-BDU,1,20.02218114732719
2019-07-08 17:18:18,VQ-BDU,1,18.942793432137094
2019-07-08 22:05:14,VQ-BDU,1,19.410525544281725
2019-07-09 01:06:23,VQ-BDU,1,18.177514681608912
2019-07-09 07:11:19,VQ-BDU,1,18.077783317881014
2019-07-09 14:18:52,VQ-BDU,1,19.268077656339813
2019-07-09 22:24:02,VQ-BDU,1,20.190268462058356
2019-07-10 03:12:56,VQ-BDU,1,19.873125581764825
2019-07-10 09:10:12,VQ-BDU,1,19.424945214158853
2019-07-14 09:19:44,VQ-BDU,1,12.729032785153308
2019-07-14 13:40:09,VQ-BDU,1,13.655872682140455
2019-07-14 18:29:31,VQ-BDU,1,12.082786845264337
2019-07-15 01:30:45,VQ-BDU,1,12.940461936264413
2019-07-15 12:43:29,VQ-BDU,1,11.87797462290709
2019-07-15 17:22:35,VQ-BDU,1,13.873371993314748
2019-07-16 13:37:45,VQ-BDU,1,12.53811751028978
2019-07-16 18:48:17,VQ-BDU,1,12.842078786116517
2019-07-17 18:56:10,VQ-BDU,1,12.220335987172177
2019-07-18 01:55:48,VQ-BDU,1,14.638590847805048
2019-07-18 10:12:30,VQ-BDU,1,12.597235967670755
2019-07-18 14:30:53,VQ-BDU,1,12.779191882783678
2019-07-18 19:13:23,VQ-BDU,1,12.403649307660203
2019-07-19 14:33:49,VQ-BDU,1,12.990402408541414
2019-07-19 19:17:30,VQ-BDU,1,13.025764294261748
2019-07-20 11:38:20,VQ-BDU,1,11.042350772921395
2019-07-20 18:23:23,VQ-BDU,1,12.928084256343865
2019-07-22 15:04:10,VQ-BDU,1,11.840202701551178
2019-07-22 17:38:27,VQ-BDU,1,13.405463075571475
2019-07-22 22:08:16,VQ-BDU,1,10.927123416498262
2019-07-23 03:29:34,VQ-BDU,1,12.563286104461753
2019-04-18 17:13:05,VQ-BDU,2,17.337687011590248
2019-04-19 06:45:10,VQ-BDU,2,17.164583161131404
2019-04-20 01:51:42,VQ-BDU,2,17.005603760645442
2019-04-20 07:12:31,VQ-BDU,2,16.252130968642533
2019-04-20 13:34:05,VQ-BDU,2,17.632610404540458
2019-04-20 23:37:18,VQ-BDU,2,17.53919419585874
2019-04-21 05:03:18,VQ-BDU,2,17.34695242001213
