reportts,acnum,pos,egtm
2019-01-06 09:53:57,VQ-BGU,1,43.438
2019-01-06 14:28:50,VQ-BGU,1,43.429
2019-01-06 14:28:50,VQ-BGU,2,43.222
2019-01-06 20:03:55,VQ-BGU,1,43.348
2019-01-06 20:03:55,VQ-BGU,2,43.027
2019-01-07 01:18:12,VQ-BGU,1,43.046
2019-01-07 01:18:12,VQ-BGU,2,42.742
2019-01-07 11:10:09,VQ-BGU,1,42.88
2019-01-07 11:10:09,VQ-BGU,2,42.569
2019-01-07 14:31:17,VQ-BGU,2,42.294
2019-01-07 14:31:17,VQ-BGU,1,42.648
2019-01-07 19:14:37,VQ-BGU,2,41.856
2019-01-07 19:14:37,VQ-BGU,1,42.274
2019-01-08 01:56:00,VQ-BGU,1,41.918
2019-01-08 01:56:00,VQ-BGU,2,41.45
2019-01-08 11:26:35,VQ-BGU,2,41.271
2019-01-08 11:26:35,VQ-BGU,1,41.748
2019-01-08 14:52:43,VQ-BGU,1,41.602
2019-01-08 14:52:43,VQ-BGU,2,41.011
2019-01-08 19:13:23,VQ-BGU,1,41.28
2019-01-08 19:13:23,VQ-BGU,2,40.669
2019-01-09 02:08:49,VQ-BGU,1,41.021
2019-01-09 02:08:49,VQ-BGU,2,40.311
2019-01-09 09:37:14,VQ-BGU,2,40.249
2019-01-09 09:37:14,VQ-BGU,1,40.968
2019-01-09 13:25:46,VQ-BGU,2,39.772
2019-01-09 13:25:46,VQ-BGU,1,40.497
2019-01-09 19:05:12,VQ-BGU,2,39.741
2019-01-09 19:05:12,VQ-BGU,1,40.415
2019-01-10 01:47:58,VQ-BGU,1,40.266
2019-01-10 01:47:58,VQ-BGU,2,39.462
2019-01-10 10:26:05,VQ-BGU,2,39.744
2019-01-10 10:26:05,VQ-BGU,1,40.494
2019-01-10 14:06:51,VQ-BGU,1,40.32
2019-01-10 14:06:51,VQ-BGU,2,39.551
2019-01-10 20:06:52,VQ-BGU,1,40.25
2019-01-10 20:06:52,VQ-BGU,2,39.292
2019-01-11 01:27:02,VQ-BGU,2,38.929
2019-01-11 01:27:02,VQ-BGU,1,39.998
2019-01-11 11:26:49,VQ-BGU,1,39.885
2019-01-11 11:26:49,VQ-BGU,2,38.832
2019-01-11 14:39:32,VQ-BGU,2,38.844
2019-01-11 14:39:32,VQ-BGU,1,39.888
2019-01-12 09:52:40,VQ-BGU,1,39.46
2019-01-12 09:52:40,VQ-BGU,2,38.413
2019-01-12 13:26:40,VQ-BGU,1,39.186
2019-01-12 13:26:40,VQ-BGU,2,38.113
2019-01-12 20:44:29,VQ-BGU,1,39.025
2019-01-12 20:44:29,VQ-BGU,2,37.904
2019-01-13 01:58:58,VQ-BGU,2,37.707
2019-01-13 01:58:58,VQ-BGU,1,38.853
2019-01-13 10:47:38,VQ-BGU,1,38.701
2019-01-13 10:47:38,VQ-BGU,2,37.45
2019-01-13 16:58:10,VQ-BGU,1,38.508
2019-01-13 16:58:10,VQ-BGU,2,37.248
2019-01-13 23:18:52,VQ-BGU,1,38.711
2019-01-13 23:18:52,VQ-BGU,2,37.55
2019-01-14 07:59:43,VQ-BGU,1,38.825
2019-01-14 07:59:43,VQ-BGU,2,37.728
2019-01-14 16:54:33,VQ-BGU,1,38.58
2019-01-14 16:54:33,VQ-BGU,2,37.436
2019-01-14 23:35:55,VQ-BGU,2,37.755
2019-01-14 23:35:55,VQ-BGU,1,38.821
2019-01-15 06:13:22,VQ-BGU,1,38.727
2019-01-15 06:13:22,VQ-BGU,2,37.668
2019-01-15 12:10:15,VQ-BGU,1,38.893
2019-01-15 12:10:15,VQ-BGU,2,37.827
2019-01-15 17:56:51,VQ-BGU,1,38.652
2019-01-15 17:56:51,VQ-BGU,2,37.535
2019-01-16 00:23:12,VQ-BGU,1,38.892
2019-01-16 00:23:12,VQ-BGU,2,37.978
2019-01-16 10:57:30,VQ-BGU,2,38.019
2019-01-16 10:57:30,VQ-BGU,1,38.904
2019-01-17 06:16:28,VQ-BGU,2,37.962
2019-01-17 06:16:28,VQ-BGU,1,38.897
2019-01-17 17:29:41,VQ-BGU,1,38.678
2019-01-17 17:29:41,VQ-BGU,2,37.704
2019-01-17 23:38:41,VQ-BGU,2,38.03
2019-01-17 23:38:41,VQ-BGU,1,38.881
2019-01-18 07:53:04,VQ-BGU,2,38.22
2019-01-18 07:53:04,VQ-BGU,1,39.058
2019-01-18 11:57:43,VQ-BGU,2,37.691
2019-01-18 11:57:43,VQ-BGU,1,38.66
2019-01-19 07:57:47,VQ-BGU,1,38.854
2019-01-19 07:57:47,VQ-BGU,2,37.95
2019-01-19 17:04:09,VQ-BGU,1,38.897
2019-01-19 17:04:09,VQ-BGU,2,37.926
2019-01-19 22:29:14,VQ-BGU,2,38.048
2019-01-19 22:29:14,VQ-BGU,1,39.044
2019-01-20 05:16:36,VQ-BGU,1,39.378
2019-01-20 05:16:36,VQ-BGU,2,38.557
2019-01-20 22:57:42,VQ-BGU,1,39.68
2019-01-20 22:57:42,VQ-BGU,2,38.995
2019-01-21 07:57:26,VQ-BGU,1,39.81
2019-01-21 07:57:26,VQ-BGU,2,39.187
2019-01-21 17:28:40,VQ-BGU,1,39.665
2019-01-21 17:28:40,VQ-BGU,2,39.059
2019-01-22 08:46:56,VQ-BGU,1,40.026
2019-01-22 08:46:56,VQ-BGU,2,39.587
2019-01-22 12:15:25,VQ-BGU,1,40.575
2019-01-22 12:15:25,VQ-BGU,2,40.093
2019-01-22 22:24:32,VQ-BGU,1,40.767
2019-01-22 22:24:32,VQ-BGU,2,40.402
2019-01-23 08:02:25,VQ-BGU,2,40.444
2019-01-23 08:02:25,VQ-BGU,1,40.684
2019-01-24 11:14:25,VQ-BGU,2,40.033
2019-01-24 11:14:25,VQ-BGU,1,40.364
2019-01-24 16:31:32,VQ-BGU,1,40.162
2019-01-24 16:31:32,VQ-BGU,2,39.773
2019-01-24 22:50:08,VQ-BGU,2,39.93
2019-01-24 22:50:08,VQ-BGU,1,40.218
2019-01-25 07:59:49,VQ-BGU,2,40.355
2019-01-25 07:59:49,VQ-BGU,1,40.292
2019-01-25 16:57:16,VQ-BGU,2,40.126
2019-01-25 16:57:16,VQ-BGU,1,40.019
2019-01-26 08:00:23,VQ-BGU,2,40.219
2019-01-26 08:00:23,VQ-BGU,1,40.016
2019-01-26 17:08:49,VQ-BGU,2,39.926
2019-01-26 17:08:49,VQ-BGU,1,39.752
2019-01-26 22:38:45,VQ-BGU,2,39.997
2019-01-26 22:38:45,VQ-BGU,1,39.86
2019-01-27 07:55:41,VQ-BGU,1,39.798
2019-01-27 07:55:41,VQ-BGU,2,40.116
2019-01-27 12:08:10,VQ-BGU,1,39.353
2019-01-27 12:08:10,VQ-BGU,2,39.514
2019-01-27 17:09:31,VQ-BGU,1,39.268
2019-01-27 17:09:31,VQ-BGU,2,39.546
2019-01-28 08:07:35,VQ-BGU,1,39.357
2019-01-28 08:07:35,VQ-BGU,2,39.833
2019-01-28 11:57:00,VQ-BGU,1,38.919
2019-01-28 11:57:00,VQ-BGU,2,39.269
2019-01-28 17:05:32,VQ-BGU,1,39.035
2019-01-28 17:05:32,VQ-BGU,2,39.375
2019-01-29 16:40:58,VQ-BGU,1,38.85
2019-01-29 16:40:58,VQ-BGU,2,39.15
2019-01-30 08:35:11,VQ-BGU,1,38.785
2019-01-30 08:35:11,VQ-BGU,2,39.127
2019-01-30 16:57:27,VQ-BGU,1,38.757
2019-01-30 16:57:27,VQ-BGU,2,39.101
2019-01-31 06:09:06,VQ-BGU,1,38.867
2019-01-31 06:09:06,VQ-BGU,2,39.321
2019-01-31 11:14:06,VQ-BGU,1,38.64
2019-01-31 11:14:06,VQ-BGU,2,39.023
2019-02-01 11:55:55,VQ-BGU,1,38.297
2019-02-01 11:55:55,VQ-BGU,2,38.574
2019-02-01 22:34:05,VQ-BGU,1,38.18
2019-02-01 22:34:05,VQ-BGU,2,38.506
2019-02-02 10:16:40,VQ-BGU,1,38.296
2019-02-02 10:16:40,VQ-BGU,2,38.575
2019-02-02 17:03:05,VQ-BGU,1,38.146
2019-02-02 17:03:05,VQ-BGU,2,38.563
2019-02-02 22:50:22,VQ-BGU,1,38.235
2019-02-02 22:50:22,VQ-BGU,2,38.665
2019-02-03 04:59:01,VQ-BGU,1,38.203
2019-02-03 04:59:01,VQ-BGU,2,38.759
2019-02-03 11:48:57,VQ-BGU,1,37.965
2019-02-03 11:48:57,VQ-BGU,2,38.503
2019-02-04 00:38:55,VQ-BGU,1,38.174
2019-02-04 00:38:55,VQ-BGU,2,38.734
2019-02-04 12:06:12,VQ-BGU,1,37.772
2019-02-04 12:06:12,VQ-BGU,2,38.238
2019-02-05 18:00:23,VQ-BGU,1,37.569
2019-02-05 18:00:23,VQ-BGU,2,38.102
2019-02-06 08:06:36,VQ-BGU,1,37.581
2019-02-06 08:06:36,VQ-BGU,2,38.25
2019-02-06 11:57:22,VQ-BGU,1,37.373
2019-02-06 11:57:22,VQ-BGU,2,37.956
2019-02-06 17:00:13,VQ-BGU,1,37.434
2019-02-06 17:00:13,VQ-BGU,2,38.085
2019-02-07 11:18:56,VQ-BGU,1,37.311
2019-02-07 11:18:56,VQ-BGU,2,38.001
2019-02-08 11:57:49,VQ-BGU,1,37.192
2019-02-08 11:57:49,VQ-BGU,2,37.835
2019-02-08 23:34:43,VQ-BGU,1,37.244
2019-02-08 23:34:43,VQ-BGU,2,37.774
2019-02-09 08:05:48,VQ-BGU,1,37.366
2019-02-09 08:05:48,VQ-BGU,2,37.989
2019-02-09 16:55:31,VQ-BGU,2,37.663
2019-02-09 16:55:31,VQ-BGU,1,37.211
2019-02-10 07:53:56,VQ-BGU,2,37.711
2019-02-10 07:53:56,VQ-BGU,1,37.259
2019-02-10 11:53:14,VQ-BGU,2,37.127
2019-02-10 11:53:14,VQ-BGU,1,36.881
2019-02-10 17:05:19,VQ-BGU,2,36.923
2019-02-10 17:05:19,VQ-BGU,1,36.747
2019-02-11 04:36:25,VQ-BGU,2,36.908
2019-02-11 04:36:25,VQ-BGU,1,36.757
2019-02-11 10:09:17,VQ-BGU,2,37.163
2019-02-11 10:09:17,VQ-BGU,1,36.971
2019-02-11 16:58:19,VQ-BGU,1,36.833
2019-02-11 16:58:19,VQ-BGU,2,36.996
2019-02-12 04:57:30,VQ-BGU,1,36.864
2019-02-12 04:57:30,VQ-BGU,2,36.905
2019-02-12 11:02:23,VQ-BGU,1,36.614
2019-02-12 11:02:23,VQ-BGU,2,36.586
2019-02-12 16:49:19,VQ-BGU,1,36.584
2019-02-12 16:49:19,VQ-BGU,2,36.521
2019-02-13 08:26:11,VQ-BGU,1,36.552
2019-02-13 08:26:11,VQ-BGU,2,36.663
2019-02-13 16:47:08,VQ-BGU,1,36.192
2019-02-13 16:47:08,VQ-BGU,2,36.293
2019-02-13 22:29:23,VQ-BGU,1,36.217
2019-02-13 22:29:23,VQ-BGU,2,36.279
2019-02-14 06:20:33,VQ-BGU,2,36.427
2019-02-14 06:20:33,VQ-BGU,1,36.298
2019-02-14 11:19:17,VQ-BGU,1,35.937
2019-02-14 11:19:17,VQ-BGU,2,36.032
2019-02-14 16:30:05,VQ-BGU,1,35.676
2019-02-14 16:30:05,VQ-BGU,2,35.766
2019-02-14 23:06:39,VQ-BGU,1,35.687
2019-02-14 23:06:39,VQ-BGU,2,35.766
2019-02-15 07:52:58,VQ-BGU,2,35.946
2019-02-15 07:52:58,VQ-BGU,1,35.783
2019-02-15 11:58:21,VQ-BGU,1,35.301
2019-02-15 11:58:21,VQ-BGU,2,35.604
2019-02-15 22:53:22,VQ-BGU,1,35.397
2019-02-15 22:53:22,VQ-BGU,2,35.665
2019-02-16 17:04:06,VQ-BGU,1,35.041
2019-02-16 17:04:06,VQ-BGU,2,35.386
2019-02-16 22:38:26,VQ-BGU,2,35.243
2019-02-16 22:38:26,VQ-BGU,1,34.874
2019-02-17 08:16:07,VQ-BGU,2,35.639
2019-02-17 08:16:07,VQ-BGU,1,35.19
2019-02-17 17:03:48,VQ-BGU,2,35.421
2019-02-17 17:03:48,VQ-BGU,1,35.005
2019-02-17 22:22:45,VQ-BGU,1,35.232
2019-02-17 22:22:45,VQ-BGU,2,35.636
2019-02-18 07:51:40,VQ-BGU,1,35.417
2019-02-18 07:51:40,VQ-BGU,2,35.924
2019-02-18 11:56:14,VQ-BGU,1,35.219
2019-02-18 11:56:14,VQ-BGU,2,35.678
2019-02-18 19:52:22,VQ-BGU,1,35.355
2019-02-18 19:52:22,VQ-BGU,2,35.994
2019-02-18 23:10:49,VQ-BGU,2,36.225
2019-02-18 23:10:49,VQ-BGU,1,35.584
2019-02-19 17:12:18,VQ-BGU,2,35.763
2019-02-19 17:12:18,VQ-BGU,1,35.125
2019-02-19 22:35:16,VQ-BGU,1,35.375
2019-02-19 22:35:16,VQ-BGU,2,35.976
2019-02-20 08:04:54,VQ-BGU,1,35.187
2019-02-20 08:04:54,VQ-BGU,2,35.848
2019-02-21 06:10:35,VQ-BGU,2,36.001
2019-02-21 06:10:35,VQ-BGU,1,35.354
2019-02-21 11:21:29,VQ-BGU,2,35.823
2019-02-21 11:21:29,VQ-BGU,1,35.18
2019-02-21 16:26:04,VQ-BGU,2,35.941
2019-02-21 16:26:04,VQ-BGU,1,35.186
2019-02-21 22:19:57,VQ-BGU,1,35.208
2019-02-21 22:19:57,VQ-BGU,2,36.003
2019-02-22 08:04:36,VQ-BGU,1,35.3
2019-02-22 08:04:36,VQ-BGU,2,36.262
2019-02-22 16:52:39,VQ-BGU,1,34.827
2019-02-22 16:52:39,VQ-BGU,2,35.771
2019-02-22 23:51:21,VQ-BGU,1,34.911
2019-02-22 23:51:21,VQ-BGU,2,35.882
2019-02-23 07:58:04,VQ-BGU,1,35.122
2019-02-23 07:58:04,VQ-BGU,2,36.265
2019-02-23 11:52:03,VQ-BGU,1,34.779
2019-02-23 11:52:03,VQ-BGU,2,35.817
2019-02-23 16:52:09,VQ-BGU,1,34.82
2019-02-23 16:52:09,VQ-BGU,2,35.682
2019-02-24 07:48:50,VQ-BGU,1,34.697
2019-02-24 07:48:50,VQ-BGU,2,35.594
2019-02-24 11:51:14,VQ-BGU,1,34.364
2019-02-24 11:51:14,VQ-BGU,2,35.159
2019-02-24 16:52:56,VQ-BGU,2,35.046
2019-02-24 16:52:56,VQ-BGU,1,34.237
2019-02-25 07:54:14,VQ-BGU,2,35.265
2019-02-25 07:54:14,VQ-BGU,1,34.392
2019-02-25 12:00:53,VQ-BGU,1,34.048
2019-02-25 12:00:53,VQ-BGU,2,34.701
2019-02-25 17:06:29,VQ-BGU,2,34.715
2019-02-25 17:06:29,VQ-BGU,1,34.071
2019-02-25 22:25:03,VQ-BGU,2,35.124
2019-02-25 22:25:03,VQ-BGU,1,34.457
2019-02-26 04:42:58,VQ-BGU,2,35.173
2019-02-26 04:42:58,VQ-BGU,1,34.62
2019-02-26 10:31:44,VQ-BGU,1,34.933
2019-02-26 10:31:44,VQ-BGU,2,35.419
2019-02-26 16:15:47,VQ-BGU,2,35.148
2019-02-26 16:15:47,VQ-BGU,1,34.751
2019-02-26 22:54:07,VQ-BGU,2,35.21
2019-02-26 22:54:07,VQ-BGU,1,34.83
2019-02-27 07:07:37,VQ-BGU,2,34.811
2019-02-27 07:07:37,VQ-BGU,1,34.53
2019-02-27 11:23:33,VQ-BGU,1,34.304
2019-02-27 11:23:33,VQ-BGU,2,34.5
2019-02-27 17:16:55,VQ-BGU,2,34.082
2019-02-27 17:16:55,VQ-BGU,1,34.013
2019-02-28 23:32:53,VQ-BGU,1,33.903
2019-02-28 23:32:53,VQ-BGU,2,33.974
2019-03-01 08:01:17,VQ-BGU,2,34.165
2019-03-01 08:01:17,VQ-BGU,1,34.078
2019-03-01 17:00:07,VQ-BGU,1,33.855
2019-03-01 17:00:07,VQ-BGU,2,33.933
2019-03-01 23:02:39,VQ-BGU,2,34.057
2019-03-01 23:02:39,VQ-BGU,1,33.839
2019-03-02 17:08:54,VQ-BGU,1,33.588
2019-03-02 17:08:54,VQ-BGU,2,33.811
2019-03-02 22:33:21,VQ-BGU,1,33.68
2019-03-02 22:33:21,VQ-BGU,2,33.898
2019-03-03 07:16:48,VQ-BGU,1,33.471
2019-03-03 07:16:48,VQ-BGU,2,33.68
2019-03-03 11:29:45,VQ-BGU,2,33.719
2019-03-03 11:29:45,VQ-BGU,1,33.516
2019-03-04 07:45:07,VQ-BGU,2,33.974
2019-03-04 07:45:07,VQ-BGU,1,33.634
2019-03-04 17:16:18,VQ-BGU,1,33.327
2019-03-04 17:16:18,VQ-BGU,2,33.614
2019-03-04 22:53:58,VQ-BGU,1,33.673
2019-03-04 22:53:58,VQ-BGU,2,34.017
2019-03-06 07:55:19,VQ-BGU,1,33.421
2019-03-06 07:55:19,VQ-BGU,2,33.745
2019-03-06 13:00:52,VQ-BGU,2,33.526
2019-03-06 13:00:52,VQ-BGU,1,33.216
2019-03-08 00:09:54,VQ-BGU,1,33.01
2019-03-08 00:09:54,VQ-BGU,2,33.314
2019-03-08 07:52:47,VQ-BGU,1,33.297
2019-03-08 07:52:47,VQ-BGU,2,33.869
2019-03-08 11:53:59,VQ-BGU,1,32.923
2019-03-08 11:53:59,VQ-BGU,2,33.29
2019-03-08 15:57:58,VQ-BGU,2,32.875
2019-03-08 15:57:58,VQ-BGU,1,32.554
2019-03-08 22:12:46,VQ-BGU,2,32.917
2019-03-08 22:12:46,VQ-BGU,1,32.615
2019-03-09 07:55:21,VQ-BGU,2,33.367
2019-03-09 07:55:21,VQ-BGU,1,32.946
2019-03-10 07:56:12,VQ-BGU,2,33.391
2019-03-10 07:56:12,VQ-BGU,1,32.983
2019-03-10 12:00:14,VQ-BGU,2,33.289
2019-03-10 12:00:14,VQ-BGU,1,32.863
2019-03-10 16:41:02,VQ-BGU,2,33.366
2019-03-10 16:41:02,VQ-BGU,1,32.944
2019-03-10 22:21:06,VQ-BGU,2,33.682
2019-03-10 22:21:06,VQ-BGU,1,33.134
2019-03-11 05:40:16,VQ-BGU,2,33.862
2019-03-11 05:40:16,VQ-BGU,1,33.322
2019-03-11 11:36:25,VQ-BGU,2,33.773
2019-03-11 11:36:25,VQ-BGU,1,33.199
2019-03-12 16:05:01,VQ-BGU,2,33.431
2019-03-12 16:05:01,VQ-BGU,1,32.792
2019-03-12 22:08:03,VQ-BGU,2,33.808
2019-03-12 22:08:03,VQ-BGU,1,33.109
2019-03-13 07:34:24,VQ-BGU,2,33.605
2019-03-13 07:34:24,VQ-BGU,1,32.775
2019-03-13 11:37:06,VQ-BGU,1,32.522
2019-03-13 11:37:06,VQ-BGU,2,33.423
2019-03-13 16:06:44,VQ-BGU,2,33.096
2019-03-13 16:06:44,VQ-BGU,1,32.228
2019-03-13 22:12:17,VQ-BGU,2,33.485
2019-03-13 22:12:17,VQ-BGU,1,32.604
2019-03-14 06:18:02,VQ-BGU,2,33.524
2019-03-14 06:18:02,VQ-BGU,1,32.643
2019-03-14 11:10:26,VQ-BGU,2,32.868
2019-03-14 11:10:26,VQ-BGU,1,32.173
2019-03-14 17:00:12,VQ-BGU,2,32.565
2019-03-14 17:00:12,VQ-BGU,1,31.914
2019-03-14 23:44:02,VQ-BGU,2,32.429
2019-03-14 23:44:02,VQ-BGU,1,31.787
2019-03-15 08:18:11,VQ-BGU,2,32.51
2019-03-15 08:18:11,VQ-BGU,1,31.812
2019-03-15 16:31:24,VQ-BGU,2,32.222
2019-03-15 16:31:24,VQ-BGU,1,31.53
2019-03-16 07:51:33,VQ-BGU,1,31.916
2019-03-16 07:51:33,VQ-BGU,2,32.752
2019-03-16 11:52:06,VQ-BGU,2,32.141
2019-03-16 11:52:06,VQ-BGU,1,31.498
2019-03-17 06:58:10,VQ-BGU,2,31.869
2019-03-17 06:58:10,VQ-BGU,1,31.382
2019-03-17 11:30:56,VQ-BGU,2,31.392
2019-03-17 11:30:56,VQ-BGU,1,31.06
2019-03-17 16:26:22,VQ-BGU,1,30.975
2019-03-17 16:26:22,VQ-BGU,2,31.269
2019-03-17 22:24:28,VQ-BGU,2,31.23
2019-03-17 22:24:28,VQ-BGU,1,30.921
2019-03-18 16:20:13,VQ-BGU,2,31.047
2019-03-18 16:20:13,VQ-BGU,1,30.722
2019-03-18 22:16:19,VQ-BGU,2,31.325
2019-03-18 22:16:19,VQ-BGU,1,31.029
2019-03-20 01:39:59,VQ-BGU,1,30.738
2019-03-20 01:39:59,VQ-BGU,2,31.098
2019-03-20 09:00:21,VQ-BGU,2,31.175
2019-03-20 09:00:21,VQ-BGU,1,30.786
2019-03-20 16:16:30,VQ-BGU,2,31.009
2019-03-20 16:16:30,VQ-BGU,1,30.607
2019-03-20 22:18:55,VQ-BGU,2,31.351
2019-03-20 22:18:55,VQ-BGU,1,30.887
2019-03-21 06:22:20,VQ-BGU,2,31.633
2019-03-21 06:22:20,VQ-BGU,1,31.204
2019-03-21 11:12:19,VQ-BGU,2,31.085
2019-03-21 11:12:19,VQ-BGU,1,30.717
2019-03-21 16:13:05,VQ-BGU,2,30.901
2019-03-21 16:13:05,VQ-BGU,1,30.544
2019-03-21 22:20:16,VQ-BGU,2,30.905
2019-03-21 22:20:16,VQ-BGU,1,30.564
2019-03-22 07:49:23,VQ-BGU,2,31.204
2019-03-22 07:49:23,VQ-BGU,1,30.816
2019-03-22 16:08:32,VQ-BGU,2,31.074
2019-03-22 16:08:32,VQ-BGU,1,30.693
2019-03-22 22:18:07,VQ-BGU,2,31.033
2019-03-22 22:18:07,VQ-BGU,1,30.687
2019-03-23 07:49:40,VQ-BGU,2,31.212
2019-03-23 07:49:40,VQ-BGU,1,30.844
2019-03-23 11:50:52,VQ-BGU,2,30.792
2019-03-23 11:50:52,VQ-BGU,1,30.572
2019-03-24 07:09:31,VQ-BGU,2,30.964
2019-03-24 07:09:31,VQ-BGU,1,30.692
2019-03-24 12:08:41,VQ-BGU,2,30.794
2019-03-24 12:08:41,VQ-BGU,1,30.442
2019-03-24 19:07:38,VQ-BGU,2,30.899
2019-03-24 19:07:38,VQ-BGU,1,30.566
2019-03-25 00:34:35,VQ-BGU,2,31.013
2019-03-25 00:34:35,VQ-BGU,1,30.751
2019-03-25 07:56:11,VQ-BGU,2,31.396
2019-03-25 07:56:11,VQ-BGU,1,31.008
2019-03-25 11:54:10,VQ-BGU,2,30.792
2019-03-25 11:54:10,VQ-BGU,1,30.544
2019-03-25 16:47:19,VQ-BGU,2,30.827
2019-03-25 16:47:19,VQ-BGU,1,30.652
2019-03-25 22:22:24,VQ-BGU,2,31.365
2019-03-25 22:22:24,VQ-BGU,1,31.08
2019-03-27 06:55:34,VQ-BGU,2,31.138
2019-03-27 06:55:34,VQ-BGU,1,30.822
2019-03-27 11:31:04,VQ-BGU,2,30.832
2019-03-27 11:31:04,VQ-BGU,1,30.552
2019-03-27 16:49:19,VQ-BGU,2,30.876
2019-03-27 16:49:19,VQ-BGU,1,30.58
2019-03-28 06:28:23,VQ-BGU,2,31.257
2019-03-28 06:28:23,VQ-BGU,1,30.846
2019-03-28 11:07:57,VQ-BGU,2,30.943
2019-03-28 11:07:57,VQ-BGU,1,30.514
2019-03-28 16:06:29,VQ-BGU,2,30.815
2019-03-28 16:06:29,VQ-BGU,1,30.415
2019-03-28 22:11:36,VQ-BGU,2,31.175
2019-03-28 22:11:36,VQ-BGU,1,30.806
2019-03-29 08:20:26,VQ-BGU,1,30.884
2019-03-29 08:20:26,VQ-BGU,2,31.33
2019-03-29 16:44:42,VQ-BGU,1,30.855
2019-03-29 16:44:42,VQ-BGU,2,31.263
2019-03-30 11:58:36,VQ-BGU,1,30.756
2019-03-30 11:58:36,VQ-BGU,2,31.221
2019-03-31 01:53:53,VQ-BGU,1,30.743
2019-03-31 01:53:53,VQ-BGU,2,31.297
2019-03-31 07:27:44,VQ-BGU,1,30.161
